NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
CRUZEIRO DO SUL;AC;;;33;3;;L;2;E;A;15;4;3;5;4;3;
RIO BRANCO;AC;;;28;4;;B;7;A;D;17;0;1;0;0;0;
TARAUACA;AC;;;25;1;;C;4;A;A;18;2;0;2;5;5;
SENA MADUREIRA;AC;SENA MADUREIRA;AC;19;2;1;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;C;7;A;A;;;;;;;
RIO BRANCO;AC;;;37;1;;F;2;A;B;18;5;0;5;5;5;
RIO BRANCO;AC;;;16;3;;F;3;A;A;;;;;;;
RIO BRANCO;AC;;;16;3;;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;53;1;;O;3;A;B;17;3;5;4;4;4;
CRUZEIRO DO SUL;AC;;;30;1;;E;2;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;21;1;;B;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;B;1;A;A;16;0;0;5;5;5;
RIO BRANCO;AC;;;24;1;;C;6;A;A;21;5;2;5;5;3;
RIO BRANCO;AC;;;44;1;;E;5;A;A;18;0;0;5;5;0;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;6;A;A;17;5;5;0;5;1;
RIO BRANCO;AC;;;29;1;;B;4;A;A;20;2;3;4;5;4;
RIO BRANCO;AC;;;28;1;;B;3;D;B;17;3;5;5;5;3;
CRUZEIRO DO SUL;AC;;;23;1;;D;3;A;A;16;3;0;5;5;5;
CAPIXABA;AC;;;17;3;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;18;3;;C;7;A;B;14;3;0;5;5;4;
RODRIGUES ALVES;AC;;;29;1;;C;3;A;A;22;5;5;5;5;5;
RIO BRANCO;AC;;;36;1;;M;3;A;A;21;4;3;4;1;5;
RIO BRANCO;AC;;;23;1;;B;2;A;C;17;0;5;5;5;5;
SENA MADUREIRA;AC;;;27;1;;F;3;A;B;;;;;;;
RIO BRANCO;AC;;;35;1;;J;4;A;A;13;5;5;5;5;5;
RIO BRANCO;AC;;;21;1;;B;1;B;C;16;5;5;5;5;5;
RIO BRANCO;AC;;;19;1;;C;6;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;25;1;;D;4;A;A;23;5;0;5;5;5;
CRUZEIRO DO SUL;AC;;;36;1;;B;3;B;A;20;5;5;5;5;5;
RIO BRANCO;AC;;;29;1;;C;5;A;A;17;4;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;21;2;1;B;3;A;C;18;0;0;1;1;0;
RIO BRANCO;AC;;;32;1;;B;4;A;A;18;5;4;3;1;4;
RIO BRANCO;AC;RIO BRANCO;AC;25;2;1;B;6;A;D;14;4;5;5;5;5;
RIO BRANCO;AC;;;19;1;;E;6;A;A;;;;;;;
RIO BRANCO;AC;;;18;1;;D;6;A;A;;;;;;;
RIO BRANCO;AC;;;18;3;;B;3;A;A;16;5;4;5;5;4;
MANCIO LIMA;AC;;;41;1;;B;3;A;A;18;2;5;4;4;3;
RIO BRANCO;AC;;;38;1;;B;3;A;A;13;0;5;4;4;0;
SENADOR GUIOMARD;AC;;;23;1;;B;4;A;A;;;;;;;
FEIJO;AC;;;25;1;;C;3;A;A;17;5;4;4;3;3;
RIO BRANCO;AC;;;17;3;;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;32;1;;F;5;A;A;15;5;5;5;5;5;
MANCIO LIMA;AC;;;25;1;;B;4;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;16;3;;F;3;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;9;A;A;16;5;0;5;3;4;
RIO BRANCO;AC;;;28;1;;A;3;E;D;18;5;5;5;5;5;
BUJARI;AC;;;26;1;;B;3;A;A;22;2;5;5;4;4;
RIO BRANCO;AC;;;17;1;;D;4;A;A;;;;;;;
RIO BRANCO;AC;;;25;1;;D;7;A;A;15;5;0;4;4;5;
CRUZEIRO DO SUL;AC;;;36;1;;B;4;A;A;13;1;1;1;1;1;
CRUZEIRO DO SUL;AC;;;26;1;;B;4;A;A;19;2;3;3;3;3;
SENADOR GUIOMARD;AC;;;19;3;;B;2;B;C;14;5;5;5;5;5;
RIO BRANCO;AC;;;36;1;;C;5;A;A;16;1;0;2;2;2;
XAPURI;AC;;;23;3;;C;5;B;A;16;3;5;5;5;3;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;B;7;C;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;25;1;;F;4;A;A;20;3;2;5;3;3;
RIO BRANCO;AC;;;25;1;;F;3;A;A;16;1;5;2;0;5;
RIO BRANCO;AC;;;21;1;;A;1;D;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;23;1;;D;3;A;A;21;5;0;5;5;5;
RIO BRANCO;AC;;;20;1;;H;2;A;A;;;;;;;
PORTO WALTER;AC;;;36;1;;D;4;B;B;25;4;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;20;2;1;G;4;C;B;17;5;0;5;5;0;
RIO BRANCO;AC;;;42;1;;C;7;A;E;14;0;5;1;0;0;
RIO BRANCO;AC;RIO BRANCO;AC;16;2;1;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;B;5;A;A;;;;;;;
ACRELANDIA;AC;;;34;1;;C;3;A;B;25;4;5;5;5;5;
RIO BRANCO;AC;;;16;3;;K;5;A;A;;;;;;;
RIO BRANCO;AC;;;32;1;;B;2;A;A;16;1;1;1;1;1;
CRUZEIRO DO SUL;AC;;;28;1;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;33;1;;E;3;A;A;20;5;5;5;5;5;
TARAUACA;AC;;;21;1;;F;5;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;C;8;A;B;16;5;0;5;5;5;
RIO BRANCO;AC;;;20;1;;B;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;21;1;;B;6;A;A;15;5;0;5;5;5;
RIO BRANCO;AC;;;28;1;;C;4;A;A;13;5;5;5;5;5;
RIO BRANCO;AC;;;38;1;;C;12;E;B;13;0;5;5;4;5;
CRUZEIRO DO SUL;AC;;;30;1;;B;3;A;B;;;;;;;
RIO BRANCO;AC;;;20;1;;A;3;A;B;;;;;;;
SENA MADUREIRA;AC;;;26;1;;F;7;A;A;13;5;5;5;5;5;
RIO BRANCO;AC;;;17;3;;C;4;A;A;16;4;0;5;3;5;
RIO BRANCO;AC;;;22;1;;C;8;A;A;15;5;0;5;5;3;
RIO BRANCO;AC;;;16;3;;B;3;A;A;16;5;5;5;5;5;
RIO BRANCO;AC;;;46;1;;B;3;E;A;25;2;5;1;1;5;
RIO BRANCO;AC;;;45;1;;E;5;A;A;17;5;5;5;5;5;
SENADOR GUIOMARD;AC;;;23;1;;C;5;A;E;14;5;0;5;5;0;
RIO BRANCO;AC;;;17;3;;G;6;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;O;5;A;A;;;;;;;
EPITACIOLANDIA;AC;;;28;1;;B;3;A;A;24;5;5;5;5;5;
RIO BRANCO;AC;;;20;1;;B;3;A;A;;;;;;;
SENADOR GUIOMARD;AC;;;31;1;;B;3;A;A;22;0;0;1;1;1;
RIO BRANCO;AC;;;21;1;;B;4;A;A;;;;;;;
MANCIO LIMA;AC;;;17;3;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;26;4;;H;3;D;D;21;4;0;5;5;5;
FEIJO;AC;;;25;1;;F;3;A;A;17;0;5;1;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;5;A;A;;;;;;;
MANCIO LIMA;AC;;;25;1;;D;4;A;A;18;3;3;3;3;3;
SENA MADUREIRA;AC;;;28;1;;C;4;B;A;13;5;5;5;5;5;
MANCIO LIMA;AC;;;19;1;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;B;4;A;A;18;0;5;3;3;4;
RIO BRANCO;AC;;;19;1;;A;4;A;A;15;1;2;2;3;2;
RIO BRANCO;AC;;;22;1;;E;8;A;A;19;5;0;5;5;5;
XAPURI;AC;;;20;1;;B;7;C;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;32;1;;B;3;A;A;23;4;5;5;4;5;
SENA MADUREIRA;AC;;;19;1;;D;4;A;A;;;;;;;
RIO BRANCO;AC;;;21;1;;G;4;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;39;1;;C;4;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;16;3;;B;7;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;C;12;A;A;;;;;;;
MANCIO LIMA;AC;;;41;1;;C;6;A;A;25;1;5;5;5;0;
RIO BRANCO;AC;;;22;1;;C;9;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;19;1;;B;8;A;A;;;;;;;
RIO BRANCO;AC;;;38;1;;A;6;C;A;14;5;5;5;5;5;
RIO BRANCO;AC;;;34;1;;B;3;A;A;25;5;5;5;5;5;
RIO BRANCO;AC;;;24;1;;B;7;A;A;18;5;5;0;5;5;
CRUZEIRO DO SUL;AC;;;21;1;;C;10;A;A;15;3;3;5;5;5;
SENADOR GUIOMARD;AC;;;19;1;;B;3;A;A;18;3;3;4;1;3;
CRUZEIRO DO SUL;AC;;;17;3;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;35;1;;B;2;A;A;18;0;5;5;5;5;
SENADOR GUIOMARD;AC;;;24;1;;C;2;A;A;18;0;5;5;5;3;
CRUZEIRO DO SUL;AC;;;39;1;;A;4;A;A;25;5;2;5;5;5;
RIO BRANCO;AC;;;17;3;;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;C;2;A;A;18;0;1;5;5;5;
MANOEL URBANO;AC;MANOEL URBANO;AC;23;2;1;D;5;A;A;17;5;0;5;5;5;
RIO BRANCO;AC;;;34;3;;A;7;A;B;15;5;4;5;4;5;
RIO BRANCO;AC;;;21;4;;C;3;A;D;16;5;5;5;5;1;
EPITACIOLANDIA;AC;;;16;3;;G;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;32;1;;C;10;A;B;25;5;5;5;5;0;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;18;2;1;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;34;1;;F;5;A;A;23;0;5;3;3;5;
RIO BRANCO;AC;;;20;1;;G;9;A;A;16;5;5;5;5;5;
PORTO ACRE;AC;;;20;1;;D;5;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;23;2;1;C;4;A;B;18;3;5;5;5;5;
RIO BRANCO;AC;;;19;1;;D;4;A;A;;;;;;;
SENADOR GUIOMARD;AC;;;15;3;;C;3;A;A;;;;;;;
TARAUACA;AC;;;32;1;;C;5;A;A;13;5;5;5;5;5;
BUJARI;AC;;;35;1;;F;5;A;A;19;5;5;5;5;5;
RIO BRANCO;AC;;;23;4;;B;5;A;D;19;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;28;1;;G;3;A;A;16;0;5;5;0;0;
RIO BRANCO;AC;;;24;1;;C;4;A;A;18;0;5;1;5;4;
RIO BRANCO;AC;;;18;1;;B;4;A;A;;;;;;;
TARAUACA;AC;;;26;1;;F;6;A;A;18;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;17;3;;B;7;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;I;3;A;A;;;;;;;
RIO BRANCO;AC;;;26;1;;B;5;A;C;;;;;;;
RIO BRANCO;AC;;;34;1;;B;2;E;A;21;5;5;5;5;5;
MARECHAL THAUMATURGO;AC;;;21;1;;A;6;A;A;18;5;2;4;3;5;
RIO BRANCO;AC;;;38;1;;H;4;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;18;1;;B;8;A;A;15;5;5;5;5;4;
RIO BRANCO;AC;;;26;1;;C;2;A;B;16;5;3;4;4;4;
RIO BRANCO;AC;;;17;3;;B;5;D;A;;;;;;;
RIO BRANCO;AC;;;25;1;;B;1;A;A;22;1;0;1;2;1;
RIO BRANCO;AC;;;17;3;;B;2;A;A;;;;;;;
RIO BRANCO;AC;;;40;1;;D;5;B;A;14;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;26;1;;B;9;C;A;25;5;0;5;5;5;
RIO BRANCO;AC;;;20;1;;B;4;A;A;;;;;;;
PLACIDO DE CASTRO;AC;PLACIDO DE CASTRO;AC;21;2;1;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;25;1;;C;3;A;A;18;5;5;5;5;5;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;17;2;1;H;5;A;A;;;;;;;
RIO BRANCO;AC;;;47;1;;B;4;E;A;13;0;5;5;5;5;
RIO BRANCO;AC;;;24;4;;B;5;A;C;;;;;;;
RIO BRANCO;AC;;;27;1;;C;2;A;A;15;1;5;5;5;5;
RIO BRANCO;AC;;;20;1;;C;5;A;A;;;;;;;
RIO BRANCO;AC;;;18;1;;B;2;A;A;18;5;1;5;5;3;
RIO BRANCO;AC;;;20;1;;D;7;A;A;18;5;0;3;5;3;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;D;4;A;A;;;;;;;
RIO BRANCO;AC;;;23;1;;C;3;A;A;;;;;;;
PORTO ACRE;AC;;;15;3;;C;4;A;A;;;;;;;
XAPURI;AC;;;28;1;;C;5;A;A;21;5;5;5;3;1;
RIO BRANCO;AC;RIO BRANCO;AC;16;2;1;C;3;A;A;;;;;;;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;18;2;1;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;18;1;;E;7;A;A;;;;;;;
SENA MADUREIRA;AC;;;41;1;;D;3;A;A;17;5;5;5;2;0;
RIO BRANCO;AC;;;28;1;;C;8;A;A;;;;;;;
RIO BRANCO;AC;;;29;1;;B;4;A;A;20;4;5;5;3;5;
RIO BRANCO;AC;;;28;1;;K;3;A;A;22;0;0;5;5;5;
RIO BRANCO;AC;;;31;1;;B;5;A;A;13;0;5;5;5;5;
TARAUACA;AC;;;20;1;;C;5;A;A;15;5;5;5;5;3;
CRUZEIRO DO SUL;AC;;;26;1;;E;8;A;A;19;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;30;1;;C;5;A;A;18;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;18;1;;C;6;A;A;;;;;;;
RIO BRANCO;AC;;;16;3;;H;3;A;A;;;;;;;
RIO BRANCO;AC;;;31;1;;B;4;A;A;16;4;5;5;4;4;
FEIJO;AC;;;16;3;;M;7;A;A;;;;;;;
RIO BRANCO;AC;;;43;1;;D;4;A;A;14;4;2;5;5;3;
RIO BRANCO;AC;;;22;1;;C;14;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;19;3;;C;5;B;A;13;5;5;5;5;5;
RIO BRANCO;AC;;;25;1;;B;3;A;A;14;5;5;5;5;5;
JORDAO;AC;;;28;1;;B;2;A;A;25;1;5;5;5;1;
RIO BRANCO;AC;;;34;1;;C;5;A;A;23;5;5;5;5;5;
RIO BRANCO;AC;;;16;1;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;C;3;A;A;20;5;5;5;5;5;
RIO BRANCO;AC;;;27;1;;B;3;B;A;14;3;5;3;3;1;
RIO BRANCO;AC;;;28;1;;B;5;B;A;14;2;3;5;5;5;
CRUZEIRO DO SUL;AC;;;28;1;;C;8;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;B;4;A;A;20;0;3;4;3;4;
RIO BRANCO;AC;;;20;1;;B;3;A;B;;;;;;;
RIO BRANCO;AC;;;19;1;;C;5;A;A;;;;;;;
PLACIDO DE CASTRO;AC;;;29;1;;D;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;38;1;;D;3;A;A;13;5;5;4;5;5;
RIO BRANCO;AC;;;27;1;;F;7;A;B;18;5;5;5;5;5;
RIO BRANCO;AC;;;21;3;;B;5;A;D;19;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;39;1;;B;3;B;A;17;0;5;5;5;5;
TARAUACA;AC;;;26;1;;B;8;A;A;19;0;5;2;5;4;
RIO BRANCO;AC;;;16;3;;B;5;A;A;;;;;;;
SENA MADUREIRA;AC;;;22;1;;B;3;A;A;18;5;5;5;5;3;
RIO BRANCO;AC;;;42;1;;G;9;A;A;21;0;5;5;0;5;
RIO BRANCO;AC;;;22;1;;D;8;D;A;16;5;0;5;5;5;
RIO BRANCO;AC;;;30;1;;C;6;A;A;16;4;3;2;2;4;
CRUZEIRO DO SUL;AC;;;35;1;;B;4;A;A;20;0;4;0;4;5;
RIO BRANCO;AC;;;25;1;;H;2;A;A;22;0;3;3;0;3;
RIO BRANCO;AC;RIO BRANCO;AC;21;2;1;C;2;A;B;19;4;4;4;4;5;
CRUZEIRO DO SUL;AC;;;16;1;;C;6;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;4;A;B;;;;;;;
RIO BRANCO;AC;;;18;1;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;18;4;;B;1;A;A;18;0;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;D;4;A;A;;;;;;;
TARAUACA;AC;;;30;1;;B;5;A;A;13;1;5;5;5;5;
CRUZEIRO DO SUL;AC;;;30;1;;B;7;A;A;24;5;5;5;3;4;
CRUZEIRO DO SUL;AC;;;26;1;;G;4;A;A;23;3;5;5;4;0;
RIO BRANCO;AC;;;29;1;;B;3;A;E;20;0;3;5;0;5;
RIO BRANCO;AC;;;40;1;;C;4;A;A;23;5;5;5;5;5;
SENADOR GUIOMARD;AC;;;20;1;;B;8;A;A;;;;;;;
RIO BRANCO;AC;;;41;1;;B;4;D;C;18;0;2;4;3;3;
RIO BRANCO;AC;;;18;1;;F;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;25;1;;D;2;B;B;18;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;25;3;;B;7;A;D;;;;;;;
RIO BRANCO;AC;;;31;1;;F;4;A;A;25;0;5;0;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;C;12;A;A;;;;;;;
TARAUACA;AC;;;36;1;;D;4;A;A;15;5;5;5;5;5;
RIO BRANCO;AC;;;16;3;;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;B;4;A;A;19;4;0;5;5;5;
PLACIDO DE CASTRO;AC;;;25;1;;B;3;A;A;18;5;5;5;5;5;
MARECHAL THAUMATURGO;AC;;;26;1;;A;3;A;A;13;5;2;5;5;0;
RIO BRANCO;AC;;;31;1;;C;5;D;C;;;;;;;
RIO BRANCO;AC;;;29;1;;B;5;C;A;18;5;5;5;5;0;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;B;3;A;B;;;;;;;
BRASILEIA;AC;BRASILEIA;AC;17;2;1;D;3;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;C;4;A;A;16;5;4;5;5;5;
SENADOR GUIOMARD;AC;;;18;1;;C;5;A;A;;;;;;;
SENADOR GUIOMARD;AC;;;18;1;;C;4;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;C;3;A;A;;;;;;;
RIO BRANCO;AC;;;20;4;;B;2;A;E;17;5;5;5;5;5;
RIO BRANCO;AC;;;22;3;;C;5;B;B;;;;;;;
CRUZEIRO DO SUL;AC;;;28;1;;C;6;A;A;13;4;3;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;B;4;A;A;17;5;1;5;5;5;
FEIJO;AC;FEIJO;AC;20;2;1;B;8;A;A;;;;;;;
RIO BRANCO;AC;;;39;1;;D;4;C;C;;;;;;;
RIO BRANCO;AC;;;39;1;;C;4;A;A;18;0;5;5;5;1;
RIO BRANCO;AC;;;27;3;;B;5;E;B;25;0;5;5;5;2;
SENADOR GUIOMARD;AC;;;40;1;;B;4;B;C;25;4;5;5;5;5;
RIO BRANCO;AC;;;36;1;;C;4;A;B;18;4;5;5;4;5;
SENA MADUREIRA;AC;;;24;1;;C;9;A;A;22;5;4;5;5;1;
RIO BRANCO;AC;;;44;4;;C;10;E;E;25;0;5;0;0;0;
RIO BRANCO;AC;;;19;1;;B;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;18;2;1;D;5;A;A;;;;;;;
JORDAO;AC;JORDAO;AC;19;2;1;D;10;A;A;;;;;;;
FEIJO;AC;;;27;1;;C;5;A;A;19;5;1;5;5;5;
SENADOR GUIOMARD;AC;;;27;4;;B;3;A;E;17;4;5;5;5;0;
RIO BRANCO;AC;;;29;1;;A;4;B;B;16;5;5;5;5;5;
RIO BRANCO;AC;;;23;1;;B;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;2;O;5;A;A;;;;;;;
SENADOR GUIOMARD;AC;SENADOR GUIOMARD;AC;18;2;1;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;30;1;;C;3;D;E;18;0;5;5;5;5;
ACRELANDIA;AC;;;21;1;;A;3;A;A;;;;;;;
RIO BRANCO;AC;;;37;1;;B;4;E;A;13;5;5;5;5;5;
RIO BRANCO;AC;;;39;1;;C;3;A;B;18;1;5;3;2;4;
SENADOR GUIOMARD;AC;;;31;1;;B;5;B;A;20;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;20;2;1;C;4;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;37;1;;B;4;E;A;15;0;5;5;5;5;
RIO BRANCO;AC;;;49;1;;C;3;A;A;20;0;5;5;5;5;
RIO BRANCO;AC;;;17;3;;D;4;A;A;;;;;;;
SENADOR GUIOMARD;AC;;;21;1;;B;4;A;A;18;5;0;3;1;0;
RIO BRANCO;AC;;;32;1;;B;5;B;E;;;;;;;
RIO BRANCO;AC;;;34;1;;H;6;B;A;16;5;5;5;4;5;
CRUZEIRO DO SUL;AC;;;30;1;;C;7;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;34;1;;D;5;A;A;25;3;3;3;3;3;
CRUZEIRO DO SUL;AC;;;18;3;;B;5;B;A;;;;;;;
CRUZEIRO DO SUL;AC;;;21;1;;C;4;A;A;19;5;0;5;5;5;
RIO BRANCO;AC;;;16;3;;O;4;A;A;;;;;;;
RIO BRANCO;AC;;;16;3;;O;4;A;A;;;;;;;
RIO BRANCO;AC;;;28;3;;B;5;E;A;13;5;2;5;3;2;
RIO BRANCO;AC;;;26;1;;B;6;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;21;1;;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;36;1;;D;5;A;B;25;0;5;4;4;4;
RIO BRANCO;AC;;;25;1;;B;1;A;B;21;4;1;4;3;5;
RIO BRANCO;AC;;;21;1;;E;2;B;A;;;;;;;
RIO BRANCO;AC;;;27;1;;B;3;B;B;22;2;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;16;2;1;C;5;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;A;4;A;A;;;;;;;
RIO BRANCO;AC;;;31;1;;B;3;A;B;17;5;5;5;5;5;
RIO BRANCO;AC;;;35;1;;C;4;A;A;17;1;1;1;1;1;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;B;3;A;A;17;5;0;5;5;4;
RIO BRANCO;AC;;;21;1;;B;4;B;A;18;5;5;3;4;4;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;2;C;3;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;16;2;2;I;2;A;A;;;;;;;
ACRELANDIA;AC;;;21;1;;A;18;A;A;18;5;0;5;5;5;
RIO BRANCO;AC;;;32;1;;J;3;A;A;25;1;0;5;5;0;
FEIJO;AC;;;20;1;;C;10;A;A;;;;;;;
BRASILEIA;AC;BRASILEIA;AC;20;2;1;B;3;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;22;1;;C;3;A;A;20;1;2;2;2;1;
CRUZEIRO DO SUL;AC;;;18;3;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;21;1;;B;5;A;A;17;5;0;4;5;1;
RIO BRANCO;AC;;;25;1;;C;3;A;A;20;4;5;4;5;5;
SENA MADUREIRA;AC;SENA MADUREIRA;AC;20;2;1;B;2;A;A;;;;;;;
SENADOR GUIOMARD;AC;;;33;1;;B;3;E;C;23;0;0;5;2;5;
PLACIDO DE CASTRO;AC;;;31;1;;B;2;C;B;18;0;5;5;5;5;
RIO BRANCO;AC;;;40;1;;B;7;A;C;15;3;2;3;2;0;
RIO BRANCO;AC;;;24;1;;B;2;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;22;1;;B;4;A;B;15;4;3;5;5;5;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;17;2;1;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;28;1;;B;2;A;B;18;0;5;5;5;5;
RIO BRANCO;AC;;;21;1;;C;3;A;A;20;5;2;5;5;5;
RIO BRANCO;AC;;;34;1;;B;4;C;D;18;3;5;5;5;5;
RIO BRANCO;AC;;;29;1;;F;4;A;A;13;5;5;5;5;5;
EPITACIOLANDIA;AC;EPITACIOLANDIA;AC;17;2;1;A;3;A;A;;;;;;;
RIO BRANCO;AC;;;23;1;;B;1;A;A;14;0;0;0;5;5;
SENADOR GUIOMARD;AC;;;28;1;;B;3;A;A;22;5;5;5;5;5;
RIO BRANCO;AC;;;19;1;;C;5;A;A;18;5;0;5;5;5;
RIO BRANCO;AC;;;18;3;;B;7;B;A;;;;;;;
RIO BRANCO;AC;;;22;1;;B;2;A;A;18;5;5;3;5;5;
RIO BRANCO;AC;;;27;1;;O;8;A;A;20;3;0;5;5;3;
RIO BRANCO;AC;;;24;1;;C;5;A;A;18;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;34;1;;B;4;B;A;;;;;;;
CRUZEIRO DO SUL;AC;;;16;3;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;C;4;B;A;;;;;;;
RIO BRANCO;AC;;;19;1;;B;4;A;A;15;2;0;3;5;0;
RIO BRANCO;AC;;;14;4;;D;7;A;A;;;;;;;
RIO BRANCO;AC;;;30;1;;A;3;A;A;;;;;;;
TARAUACA;AC;;;26;1;;C;10;B;A;15;5;5;5;5;5;
EPITACIOLANDIA;AC;;;27;1;;B;5;A;A;14;4;0;5;5;5;
CRUZEIRO DO SUL;AC;;;31;1;;A;8;D;A;18;5;5;5;5;5;
RODRIGUES ALVES;AC;;;20;3;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;I;3;A;A;18;0;0;5;5;0;
RIO BRANCO;AC;;;32;1;;C;2;C;A;15;5;5;5;5;5;
RODRIGUES ALVES;AC;;;18;1;;H;6;A;A;18;1;0;5;4;5;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;17;2;1;B;6;A;A;;;;;;;
TARAUACA;AC;;;20;1;;B;3;A;A;17;5;0;3;5;5;
RIO BRANCO;AC;;;16;3;;B;5;A;A;;;;;;;
BUJARI;AC;;;23;1;;C;3;A;A;25;0;5;5;5;5;
