NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
MACAPA;AP;;;23;1;;B;12;A;A;16;5;0;5;5;4;
MACAPA;AP;;;18;3;;B;5;A;A;;;;;;;
LARANJAL DO JARI;AP;;;20;1;;B;5;A;A;;;;;;;
MACAPA;AP;;;24;1;;B;4;A;A;18;5;5;5;5;5;
MACAPA;AP;;;40;1;;H;5;B;A;13;0;5;4;3;2;
MACAPA;AP;;;33;1;;K;3;A;D;;;;;;;
MACAPA;AP;MACAPA;AP;18;2;1;C;2;A;A;;;;;;;
MACAPA;AP;;;25;1;;C;6;A;B;20;5;2;5;5;5;
MACAPA;AP;;;31;1;;C;9;A;A;17;3;5;5;4;5;
MACAPA;AP;MACAPA;AP;24;2;1;D;5;B;A;;;;;;;
SANTANA;AP;SANTANA;AP;18;2;1;B;5;A;A;;;;;;;
MACAPA;AP;;;21;1;;H;7;A;A;;;;;;;
MACAPA;AP;;;31;1;;B;4;A;A;20;5;5;5;5;5;
LARANJAL DO JARI;AP;LARANJAL DO JARI;AP;17;2;1;B;8;A;A;13;5;0;5;5;5;
MACAPA;AP;;;22;1;;B;6;A;A;16;4;3;5;5;5;
MACAPA;AP;;;32;1;;B;6;A;A;18;4;4;5;4;4;
MACAPA;AP;;;23;1;;B;1;A;A;;;;;;;
MACAPA;AP;;;22;1;;C;8;A;A;19;5;3;5;5;5;
MACAPA;AP;;;24;1;;D;5;A;A;20;5;5;5;5;5;
SANTANA;AP;;;25;1;;F;3;B;A;21;5;5;5;5;5;
AMAPA;AP;;;23;3;;B;5;A;D;;;;;;;
MACAPA;AP;;;51;1;;M;3;A;A;19;4;5;5;5;5;
MACAPA;AP;;;21;1;;F;7;A;A;;;;;;;
SANTANA;AP;;;18;3;;B;6;A;A;;;;;;;
CUTIAS;AP;;;20;1;;B;7;A;A;;;;;;;
LARANJAL DO JARI;AP;;;16;3;;B;5;A;A;;;;;;;
MACAPA;AP;;;34;1;;B;2;B;B;18;0;5;5;5;5;
MACAPA;AP;;;28;3;;B;8;B;A;15;5;0;5;5;5;
MACAPA;AP;;;29;1;;N;3;A;A;15;2;0;5;5;4;
MACAPA;AP;MACAPA;AP;26;2;1;B;4;C;A;;;;;;;
SANTANA;AP;;;21;1;;B;6;A;A;;;;;;;
MACAPA;AP;;;16;3;;J;5;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;B;5;A;A;;;;;;;
MACAPA;AP;;;21;3;;D;7;A;B;19;5;3;5;5;5;
MACAPA;AP;;;18;1;;B;4;A;A;;;;;;;
MACAPA;AP;;;23;1;;B;8;A;A;20;1;1;1;1;1;
MACAPA;AP;;;28;1;;B;6;A;A;18;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;19;2;1;C;11;A;A;;;;;;;
MACAPA;AP;;;22;1;;B;7;A;A;20;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;19;2;1;B;9;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;26;2;1;D;4;A;C;18;5;5;5;5;5;
MACAPA;AP;;;18;3;;B;5;A;A;;;;;;;
MACAPA;AP;;;28;1;;I;4;A;A;23;5;5;5;5;5;
MACAPA;AP;;;21;1;;E;6;A;A;;;;;;;
MACAPA;AP;;;19;1;;A;9;A;A;16;1;0;1;1;0;
MACAPA;AP;;;40;1;;B;3;A;A;17;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;17;2;1;B;6;A;A;;;;;;;
MACAPA;AP;;;30;1;;B;5;A;A;25;0;5;4;5;4;
MACAPA;AP;;;28;1;;A;3;A;A;16;5;5;5;5;5;
MACAPA;AP;;;23;1;;G;6;A;A;20;0;5;5;4;5;
SANTANA;AP;;;23;1;;F;6;A;A;22;5;0;4;4;4;
MACAPA;AP;;;20;1;;B;3;A;A;17;5;0;5;5;5;
MACAPA;AP;;;15;3;;P;3;A;A;;;;;;;
MACAPA;AP;;;19;1;;F;4;A;A;;;;;;;
PEDRA BRANCA DO AMAPARI;AP;;;21;1;;A;1;B;A;16;5;5;0;5;5;
MACAPA;AP;;;17;3;;C;5;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;C;12;A;A;15;5;0;5;5;5;
LARANJAL DO JARI;AP;;;32;1;;A;5;A;B;;;;;;;
MACAPA;AP;;;18;3;;B;4;A;A;;;;;;;
SANTANA;AP;;;31;1;;B;5;A;A;25;5;0;5;5;5;
SANTANA;AP;;;25;1;;C;4;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;H;2;A;A;14;1;0;5;5;5;
SANTANA;AP;;;24;1;;C;6;A;A;21;5;0;4;5;4;
SANTANA;AP;;;23;1;;E;5;A;A;20;4;0;5;5;4;
MACAPA;AP;;;21;1;;C;5;A;A;;;;;;;
MACAPA;AP;;;20;1;;C;6;B;A;;;;;;;
MACAPA;AP;;;30;1;;B;3;A;A;14;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;17;2;1;C;7;A;A;;;;;;;
LARANJAL DO JARI;AP;;;27;1;;B;5;A;A;16;4;4;5;5;5;
SANTANA;AP;;;20;1;;B;8;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;19;2;2;G;5;A;B;;;;;;;
LARANJAL DO JARI;AP;;;18;1;;B;4;A;A;;;;;;;
MACAPA;AP;;;35;1;;B;5;E;A;25;3;5;5;5;1;
SANTANA;AP;;;23;1;;B;4;A;A;19;4;0;5;4;5;
MACAPA;AP;MACAPA;AP;17;2;1;B;4;A;A;16;5;5;5;5;5;
MACAPA;AP;;;18;3;;C;6;A;A;15;5;5;5;5;5;
MACAPA;AP;;;20;1;;B;4;A;A;17;5;3;5;5;4;
SANTANA;AP;;;31;1;;B;8;A;A;;;;;;;
SANTANA;AP;;;23;1;;C;4;A;A;18;5;3;4;5;5;
SANTANA;AP;;;23;1;;B;4;A;A;22;3;5;5;5;2;
SANTANA;AP;SANTANA;AP;18;2;1;I;4;A;A;;;;;;;
MACAPA;AP;;;21;1;;B;4;A;A;;;;;;;
MACAPA;AP;;;27;1;;B;2;D;A;15;5;5;5;3;3;
MACAPA;AP;;;45;4;;C;6;A;E;;;;;;;
MAZAGAO;AP;;;20;1;;B;4;A;A;16;5;5;5;5;5;
MACAPA;AP;;;44;1;;L;5;A;A;20;5;3;5;5;5;
SANTANA;AP;SANTANA;AP;18;2;1;B;6;A;A;;;;;;;
MACAPA;AP;;;42;1;;F;5;A;A;13;5;5;5;5;5;
LARANJAL DO JARI;AP;;;19;3;;B;6;A;B;;;;;;;
CUTIAS;AP;CUTIAS;AP;17;2;1;A;9;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;18;2;1;C;13;A;A;;;;;;;
MACAPA;AP;;;40;1;;D;7;A;A;20;5;5;5;5;5;
SANTANA;AP;;;19;1;;C;6;A;A;;;;;;;
MACAPA;AP;;;23;1;;B;3;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;23;2;1;C;5;B;B;18;5;4;4;5;5;
MACAPA;AP;;;24;1;;C;3;B;A;;;;;;;
MACAPA;AP;;;19;1;;B;2;A;A;;;;;;;
SANTANA;AP;;;20;1;;B;5;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;18;2;1;B;5;A;A;;;;;;;
MACAPA;AP;;;18;1;;E;2;A;A;;;;;;;
MACAPA;AP;;;27;1;;B;9;A;A;;;;;;;
MACAPA;AP;;;16;3;;B;4;A;A;14;5;0;5;4;5;
MACAPA;AP;MACAPA;AP;24;2;1;B;7;D;E;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;C;3;A;A;16;5;0;5;5;0;
SANTANA;AP;;;27;1;;G;9;A;A;17;5;5;5;4;4;
SANTANA;AP;;;58;1;;A;2;A;E;14;0;0;5;0;5;
MACAPA;AP;MACAPA;AP;18;2;1;C;9;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;18;2;2;C;4;A;A;16;5;0;1;5;5;
MACAPA;AP;;;29;1;;M;4;A;A;15;5;5;5;5;5;
MACAPA;AP;;;31;1;;C;4;A;A;14;5;5;5;5;5;
PEDRA BRANCA DO AMAPARI;AP;PEDRA BRANCA DO AMAPARI;AP;22;2;1;C;7;A;B;14;5;0;5;5;5;
MACAPA;AP;MACAPA;AP;16;2;1;B;9;A;A;13;5;0;5;5;0;
SANTANA;AP;;;39;1;;B;5;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;F;3;A;A;;;;;;;
MACAPA;AP;;;16;3;;H;6;A;A;;;;;;;
MACAPA;AP;;;39;1;;C;7;B;C;25;5;5;5;5;5;
TARTARUGALZINHO;AP;;;18;1;;B;6;A;A;16;0;0;1;5;3;
MACAPA;AP;;;36;1;;B;6;A;A;15;5;5;5;5;5;
MACAPA;AP;;;38;1;;D;4;A;A;15;5;5;5;5;5;
SANTANA;AP;;;33;1;;B;3;A;A;22;5;5;5;5;5;
MACAPA;AP;;;22;1;;B;6;A;B;;;;;;;
TARTARUGALZINHO;AP;;;19;1;;B;5;A;B;;;;;;;
MACAPA;AP;;;21;1;;B;8;A;A;20;5;5;5;5;5;
MACAPA;AP;;;17;3;;B;3;A;A;;;;;;;
MACAPA;AP;;;20;1;;B;7;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;18;2;1;B;6;A;A;;;;;;;
MACAPA;AP;;;23;1;;F;9;B;A;15;5;4;5;4;5;
MACAPA;AP;;;19;1;;B;4;A;B;17;5;5;5;5;5;
SANTANA;AP;;;15;3;;C;5;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;20;2;1;B;2;A;A;19;5;5;5;5;0;
MACAPA;AP;;;19;3;;B;9;E;A;13;5;5;5;5;5;
MACAPA;AP;;;20;3;;C;3;A;A;15;5;4;5;4;5;
MACAPA;AP;;;18;1;;B;5;A;A;;;;;;;
MACAPA;AP;;;16;3;;C;4;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;22;2;1;B;7;C;D;;;;;;;
SANTANA;AP;;;22;1;;C;7;A;A;;;;;;;
MACAPA;AP;;;23;3;;C;4;B;C;18;5;4;4;5;4;
MACAPA;AP;;;23;1;;B;5;A;C;19;5;2;4;5;5;
MACAPA;AP;;;26;1;;B;4;A;A;;;;;;;
MACAPA;AP;;;19;1;;C;5;A;A;17;5;5;5;5;5;
SANTANA;AP;;;24;1;;B;6;A;B;;;;;;;
MACAPA;AP;;;17;3;;F;11;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;2;H;4;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;25;2;1;B;7;D;A;18;3;4;5;5;2;
SANTANA;AP;;;21;1;;C;3;A;A;20;5;5;5;5;5;
SANTANA;AP;;;22;1;;B;4;A;A;18;5;0;0;5;5;
SANTANA;AP;SANTANA;AP;19;2;1;B;9;A;A;;;;;;;
FERREIRA GOMES;AP;;;23;1;;G;8;A;A;19;5;0;5;5;5;
PEDRA BRANCA DO AMAPARI;AP;PEDRA BRANCA DO AMAPARI;AP;17;2;1;C;9;A;A;;;;;;;
MACAPA;AP;;;19;1;;B;9;A;A;18;3;0;5;5;5;
MACAPA;AP;;;22;1;;B;8;A;A;18;5;4;5;5;5;
PEDRA BRANCA DO AMAPARI;AP;;;26;1;;C;2;A;A;25;5;3;5;5;5;
MACAPA;AP;;;20;1;;B;9;A;A;;;;;;;
MACAPA;AP;;;17;3;;B;6;A;A;;;;;;;
MACAPA;AP;;;18;3;;B;9;A;A;;;;;;;
MACAPA;AP;;;33;1;;G;6;A;A;19;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;17;2;2;K;4;A;A;;;;;;;
MACAPA;AP;;;30;1;;B;3;A;C;15;4;5;5;5;5;
MACAPA;AP;;;24;1;;B;3;A;A;;;;;;;
MACAPA;AP;;;36;1;;B;3;A;C;16;5;5;5;5;5;
PORTO GRANDE;AP;;;18;1;;C;10;A;A;;;;;;;
MACAPA;AP;;;35;1;;F;5;A;A;18;5;5;5;5;5;
SANTANA;AP;;;16;3;;B;5;A;A;;;;;;;
MACAPA;AP;;;15;3;;I;4;A;A;;;;;;;
SANTANA;AP;;;23;1;;B;8;D;B;18;5;5;5;5;5;
SANTANA;AP;;;24;1;;B;6;A;A;20;5;0;5;5;5;
SANTANA;AP;SANTANA;AP;17;2;1;B;8;A;A;;;;;;;
LARANJAL DO JARI;AP;LARANJAL DO JARI;AP;19;2;1;B;4;A;A;;;;;;;
SANTANA;AP;;;22;1;;C;6;A;A;20;5;0;5;5;5;
SANTANA;AP;;;16;3;;B;8;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;21;2;1;D;6;C;A;17;5;5;5;5;5;
MACAPA;AP;;;27;1;;B;5;A;A;18;5;2;3;3;5;
MACAPA;AP;;;18;1;;F;5;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;18;2;1;B;5;A;A;;;;;;;
MACAPA;AP;;;22;1;;B;3;A;C;19;5;0;5;5;5;
SANTANA;AP;;;27;1;;B;2;A;A;;;;;;;
MACAPA;AP;;;22;1;;B;5;A;A;19;5;0;4;4;5;
MACAPA;AP;;;30;1;;B;5;A;E;18;5;5;5;5;5;
MACAPA;AP;;;20;1;;D;3;A;A;;;;;;;
SANTANA;AP;;;41;1;;B;2;A;B;16;0;5;5;5;0;
SANTANA;AP;SANTANA;AP;17;2;1;B;5;A;A;16;3;0;3;3;4;
MACAPA;AP;;;17;3;;B;4;A;A;;;;;;;
MACAPA;AP;;;19;4;;B;3;A;A;;;;;;;
MACAPA;AP;;;20;1;;F;3;A;A;;;;;;;
MACAPA;AP;;;22;1;;B;6;A;A;18;5;0;5;5;5;
MACAPA;AP;;;31;1;;B;9;A;A;17;5;0;3;3;4;
MACAPA;AP;;;29;1;;B;3;A;A;18;0;1;1;1;0;
SANTANA;AP;;;19;1;;B;7;A;A;18;2;1;5;5;5;
MACAPA;AP;;;18;3;;B;7;C;A;14;5;5;5;5;5;
MACAPA;AP;;;16;3;;B;2;A;A;;;;;;;
MACAPA;AP;;;20;1;;A;5;A;A;14;5;0;5;5;5;
SANTANA;AP;;;27;1;;C;2;A;A;21;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;29;2;1;C;6;C;A;15;5;5;5;5;5;
MACAPA;AP;;;37;1;;C;3;E;B;;;;;;;
MACAPA;AP;;;27;1;;B;3;A;D;18;3;5;5;1;5;
SANTANA;AP;;;19;1;;B;3;A;A;;;;;;;
MACAPA;AP;;;23;1;;G;8;A;A;18;5;2;5;5;3;
MACAPA;AP;;;25;1;;B;2;A;A;16;4;5;5;5;4;
LARANJAL DO JARI;AP;;;31;1;;B;4;A;A;14;5;5;5;5;5;
SANTANA;AP;SANTANA;AP;20;2;1;B;12;A;B;;;;;;;
MACAPA;AP;;;33;1;;N;2;A;B;16;2;5;0;5;5;
MACAPA;AP;;;25;1;;B;2;A;A;13;5;0;5;5;5;
MACAPA;AP;;;24;1;;C;2;A;A;20;1;3;4;5;0;
MACAPA;AP;;;26;1;;B;5;A;A;24;5;0;5;5;5;
MACAPA;AP;MACAPA;AP;18;2;1;C;4;A;A;;;;;;;
MACAPA;AP;;;31;1;;B;3;B;A;18;5;5;5;5;5;
MACAPA;AP;;;21;1;;B;3;A;A;20;5;0;5;5;5;
MACAPA;AP;;;28;4;;E;4;D;E;22;2;5;3;5;5;
SANTANA;AP;;;18;1;;F;5;A;A;;;;;;;
MACAPA;AP;;;23;1;;B;6;A;B;18;5;3;5;5;5;
MACAPA;AP;;;21;1;;C;3;A;A;17;5;5;5;5;5;
MACAPA;AP;;;46;1;;B;5;A;A;18;2;5;5;5;2;
SANTANA;AP;;;20;1;;C;5;A;A;;;;;;;
MACAPA;AP;;;25;1;;C;5;A;A;16;3;2;4;4;5;
SANTANA;AP;;;28;1;;D;6;A;A;18;5;3;5;5;5;
MACAPA;AP;;;16;3;;F;4;A;A;;;;;;;
MACAPA;AP;;;27;1;;B;7;A;A;18;5;5;5;5;5;
MACAPA;AP;;;17;1;;B;6;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;D;5;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;B;4;A;A;;;;;;;
MACAPA;AP;;;37;1;;B;5;E;E;23;5;5;5;5;5;
AMAPA;AP;AMAPA;AP;18;2;1;B;5;A;A;17;2;2;5;5;5;
MACAPA;AP;MACAPA;AP;17;2;1;C;4;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;18;2;1;B;5;A;A;;;;;;;
MACAPA;AP;;;35;1;;B;6;C;C;17;5;5;5;5;5;
MACAPA;AP;;;30;1;;B;1;C;A;15;1;2;0;3;0;
MACAPA;AP;;;53;1;;B;4;B;E;13;3;5;4;4;4;
MACAPA;AP;;;22;1;;G;1;A;A;21;5;5;5;5;5;
MACAPA;AP;;;26;1;;H;5;A;A;22;5;5;5;5;5;
SANTANA;AP;;;17;3;;F;7;A;A;;;;;;;
MAZAGAO;AP;;;19;3;;B;5;A;A;;;;;;;
LARANJAL DO JARI;AP;;;21;1;;C;2;A;A;;;;;;;
LARANJAL DO JARI;AP;;;19;1;;C;4;A;A;;;;;;;
MACAPA;AP;;;21;1;;B;11;B;A;;;;;;;
SANTANA;AP;SANTANA;AP;47;2;1;B;1;A;A;13;5;5;5;5;4;
MACAPA;AP;;;20;1;;C;5;A;A;;;;;;;
MACAPA;AP;;;19;1;;C;5;A;A;15;5;0;5;5;2;
SANTANA;AP;SANTANA;AP;22;2;1;A;4;A;A;;;;;;;
PEDRA BRANCA DO AMAPARI;AP;PEDRA BRANCA DO AMAPARI;AP;19;2;1;B;10;A;A;;;;;;;
MACAPA;AP;;;15;3;;Q;5;A;A;;;;;;;
MACAPA;AP;;;35;1;;L;4;A;A;15;5;5;5;5;5;
SANTANA;AP;;;40;1;;G;5;B;A;15;5;5;5;5;5;
MACAPA;AP;;;29;1;;C;5;A;A;19;5;5;5;5;5;
LARANJAL DO JARI;AP;;;28;1;;B;6;A;A;25;5;5;5;4;5;
MACAPA;AP;;;19;1;;L;5;A;A;18;1;0;4;4;5;
MACAPA;AP;;;31;1;;B;3;A;B;;;;;;;
SANTANA;AP;;;17;4;;B;6;C;A;;;;;;;
MACAPA;AP;MACAPA;AP;18;2;1;B;6;A;A;;;;;;;
MACAPA;AP;;;21;1;;B;3;A;A;;;;;;;
MACAPA;AP;;;17;4;;B;4;A;A;13;5;0;5;3;1;
MACAPA;AP;;;27;1;;K;4;A;A;;;;;;;
MACAPA;AP;;;32;1;;C;1;B;A;25;2;0;5;5;0;
MACAPA;AP;;;36;1;;G;5;C;B;21;5;2;5;2;5;
MACAPA;AP;;;35;1;;B;3;A;A;20;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;17;2;2;F;9;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;2;I;5;A;A;;;;;;;
MACAPA;AP;;;19;1;;B;3;A;A;;;;;;;
MACAPA;AP;;;42;1;;B;4;E;E;;;;;;;
SANTANA;AP;;;43;1;;C;4;A;A;19;0;5;5;4;5;
MACAPA;AP;;;17;3;;B;6;A;A;17;5;0;2;5;5;
MACAPA;AP;;;16;3;;I;6;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;24;2;1;B;4;E;A;;;;;;;
MACAPA;AP;;;16;3;;E;6;A;A;;;;;;;
VITORIA DO JARI;AP;VITORIA DO JARI;AP;20;2;1;B;5;A;A;;;;;;;
SANTANA;AP;;;19;1;;B;4;A;A;;;;;;;
MACAPA;AP;;;22;1;;B;3;A;A;19;0;5;5;5;0;
MACAPA;AP;;;29;1;;C;8;A;A;22;1;1;1;1;1;
MACAPA;AP;;;21;1;;C;5;A;A;;;;;;;
MAZAGAO;AP;;;35;1;;B;4;A;A;19;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;19;2;1;C;7;C;A;14;5;5;5;5;5;
MACAPA;AP;;;47;1;;E;6;A;A;23;0;5;5;5;5;
MACAPA;AP;;;26;1;;D;6;A;A;;;;;;;
MACAPA;AP;;;20;1;;C;3;A;A;;;;;;;
SANTANA;AP;;;16;3;;B;6;A;A;;;;;;;
MACAPA;AP;;;16;3;;B;7;A;A;;;;;;;
SANTANA;AP;;;24;1;;C;14;B;B;16;5;0;5;5;5;
SANTANA;AP;;;25;4;;B;8;E;A;13;5;5;5;5;5;
SERRA DO NAVIO;AP;;;18;1;;H;5;A;A;;;;;;;
MACAPA;AP;;;26;1;;C;4;A;A;20;5;5;4;5;3;
MACAPA;AP;;;19;1;;D;5;A;A;;;;;;;
MACAPA;AP;;;16;3;;C;4;B;A;;;;;;;
MACAPA;AP;;;35;1;;F;5;A;A;25;5;5;5;5;5;
MACAPA;AP;;;21;4;;B;4;A;B;17;5;0;5;5;4;
MACAPA;AP;MACAPA;AP;19;2;1;B;4;D;A;;;;;;;
MACAPA;AP;;;20;1;;B;3;A;A;;;;;;;
SANTANA;AP;;;20;1;;B;5;A;A;;;;;;;
MACAPA;AP;;;22;1;;D;5;A;A;18;5;3;5;5;5;
SANTANA;AP;;;20;1;;C;3;A;A;18;5;5;5;5;5;
SANTANA;AP;;;19;1;;B;4;A;B;17;5;0;5;5;5;
SANTANA;AP;SANTANA;AP;18;2;1;B;6;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;28;2;1;E;4;A;A;;;;;;;
MACAPA;AP;;;19;1;;E;8;A;A;;;;;;;
MACAPA;AP;;;21;1;;B;10;B;B;;;;;;;
SANTANA;AP;;;31;1;;C;6;A;A;22;5;5;5;5;5;
MACAPA;AP;;;21;1;;B;7;A;A;13;5;5;5;5;5;
LARANJAL DO JARI;AP;;;27;1;;F;5;A;A;19;4;0;3;5;4;
MACAPA;AP;;;23;1;;D;3;A;A;18;5;4;5;5;5;
MACAPA;AP;MACAPA;AP;19;2;1;B;8;A;B;18;5;4;5;5;5;
MACAPA;AP;MACAPA;AP;17;2;2;J;5;A;A;;;;;;;
MACAPA;AP;;;29;1;;B;3;A;B;18;5;3;5;3;0;
SANTANA;AP;;;18;1;;B;5;A;A;;;;;;;
PORTO GRANDE;AP;;;21;1;;B;7;A;A;;;;;;;
MACAPA;AP;;;17;3;;B;7;A;A;16;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;17;2;1;B;5;A;A;;;;;;;
MACAPA;AP;;;33;1;;C;10;E;A;25;4;2;5;5;5;
MACAPA;AP;;;33;1;;C;5;A;B;;;;;;;
MACAPA;AP;;;19;1;;G;5;A;A;19;3;2;5;5;4;
SANTANA;AP;SANTANA;AP;27;2;1;B;4;E;A;15;5;5;5;5;3;
MACAPA;AP;MACAPA;AP;20;2;1;B;7;A;B;18;5;5;5;5;5;
LARANJAL DO JARI;AP;LARANJAL DO JARI;AP;21;2;1;B;5;B;A;18;4;4;5;4;4;
MACAPA;AP;MACAPA;AP;20;2;1;B;8;A;B;16;5;5;5;5;5;
SANTANA;AP;;;24;1;;D;10;A;A;18;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;18;2;1;B;6;A;A;13;5;5;5;5;5;
SANTANA;AP;;;23;1;;B;2;E;B;18;5;5;5;5;5;
MACAPA;AP;;;20;1;;B;7;A;A;;;;;;;
MACAPA;AP;;;22;1;;C;5;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;18;2;1;C;6;A;A;16;2;2;1;5;5;
MACAPA;AP;;;24;1;;B;5;A;C;18;0;5;5;5;5;
MACAPA;AP;MACAPA;AP;19;2;1;B;6;A;A;;;;;;;
MACAPA;AP;;;23;1;;D;9;A;A;;;;;;;
SERRA DO NAVIO;AP;;;17;3;;E;4;A;A;;;;;;;
MACAPA;AP;;;32;1;;C;4;C;A;25;0;5;5;3;3;
SANTANA;AP;SANTANA;AP;17;2;1;E;4;A;A;;;;;;;
PEDRA BRANCA DO AMAPARI;AP;PEDRA BRANCA DO AMAPARI;AP;17;2;1;B;8;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;B;8;A;A;;;;;;;
MACAPA;AP;;;27;1;;C;6;A;A;19;5;5;5;5;5;
MACAPA;AP;;;31;1;;B;6;C;D;14;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;44;2;1;B;10;E;A;;;;;;;
MACAPA;AP;;;24;1;;B;3;A;B;13;3;5;5;5;5;
MACAPA;AP;;;30;1;;B;4;A;A;18;0;0;5;5;5;
MACAPA;AP;;;20;4;;B;6;A;B;14;5;4;5;5;5;
MACAPA;AP;;;28;1;;B;2;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;20;2;1;B;10;D;B;;;;;;;
MACAPA;AP;MACAPA;AP;18;2;1;B;3;A;A;;;;;;;
MACAPA;AP;;;24;1;;B;10;A;A;;;;;;;
MACAPA;AP;;;16;3;;C;5;A;A;;;;;;;
MACAPA;AP;;;32;1;;B;1;A;A;16;5;0;5;5;5;
MACAPA;AP;MACAPA;AP;16;2;2;Q;6;A;A;;;;;;;
MACAPA;AP;;;26;1;;C;4;A;A;14;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;19;2;1;C;5;C;B;16;5;0;5;5;0;
SANTANA;AP;;;19;1;;C;4;A;A;18;5;0;5;4;5;
SANTANA;AP;;;19;1;;D;6;A;A;;;;;;;
MACAPA;AP;;;23;1;;D;4;A;A;;;;;;;
SANTANA;AP;;;22;4;;B;8;D;A;;;;;;;
SANTANA;AP;;;16;3;;C;4;A;A;;;;;;;
MACAPA;AP;;;18;1;;L;4;A;A;;;;;;;
SANTANA;AP;;;21;1;;B;10;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;19;2;1;E;6;A;A;;;;;;;
MACAPA;AP;;;35;1;;B;4;A;A;21;5;4;5;5;5;
SANTANA;AP;;;20;1;;B;5;A;A;18;5;1;5;5;5;
SANTANA;AP;;;37;1;;B;4;A;A;25;5;5;5;5;0;
MACAPA;AP;;;48;1;;B;4;B;B;25;5;5;5;5;5;
SANTANA;AP;SANTANA;AP;19;2;1;C;8;A;B;;;;;;;
MACAPA;AP;;;25;1;;E;5;A;A;15;4;3;3;4;4;
MACAPA;AP;;;20;1;;B;2;A;A;;;;;;;
MACAPA;AP;;;31;1;;C;7;A;A;19;5;5;5;4;5;
SANTANA;AP;SANTANA;AP;23;2;1;C;8;A;E;15;5;4;5;5;3;
MACAPA;AP;;;26;1;;F;3;A;D;14;4;0;5;5;5;
MACAPA;AP;;;24;3;;B;9;A;A;14;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;24;2;1;C;4;E;B;20;5;0;5;5;0;
MACAPA;AP;;;21;1;;D;4;A;A;17;4;0;5;5;4;
MACAPA;AP;;;31;1;;F;3;A;A;18;0;5;5;5;5;
VITORIA DO JARI;AP;;;27;1;;B;6;A;A;;;;;;;
SANTANA;AP;;;20;1;;B;9;A;B;;;;;;;
MACAPA;AP;;;20;1;;B;7;A;A;18;5;1;5;5;2;
MACAPA;AP;;;31;1;;B;3;A;A;16;0;5;5;2;5;
MACAPA;AP;;;23;1;;E;7;A;A;21;5;5;5;5;5;
MACAPA;AP;;;18;1;;B;6;A;A;;;;;;;
MACAPA;AP;;;25;1;;B;3;A;B;13;5;5;5;5;5;
MACAPA;AP;;;18;3;;E;7;B;A;;;;;;;
MACAPA;AP;;;48;1;;B;4;E;A;25;5;5;5;5;5;
MACAPA;AP;;;21;3;;B;5;A;A;;;;;;;
MACAPA;AP;;;18;1;;N;4;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;18;2;1;B;6;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;2;F;3;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;19;2;1;B;5;A;B;;;;;;;
MACAPA;AP;;;46;4;;C;7;A;E;21;0;1;0;1;1;
