NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
CARACARAI;RR;;;28;1;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;23;1;;B;2;A;A;18;1;0;3;3;0;
BOA VISTA;RR;;;18;1;;B;5;A;A;15;5;5;5;5;5;
BOA VISTA;RR;;;27;1;;B;2;A;A;17;5;5;0;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;G;3;A;A;17;1;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;C;3;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;C;6;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;C;5;A;A;18;3;0;5;4;0;
BOA VISTA;RR;;;19;1;;B;4;A;A;19;5;0;5;2;3;
BOA VISTA;RR;;;19;1;;F;2;A;A;;;;;;;
BOA VISTA;RR;;;33;1;;B;2;A;A;13;5;5;5;5;5;
BOA VISTA;RR;;;33;1;;B;3;A;B;13;3;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;C;3;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;B;3;A;A;14;5;0;4;5;5;
BOA VISTA;RR;;;25;1;;C;3;A;C;20;5;2;5;5;5;
BOA VISTA;RR;;;26;1;;G;3;A;A;19;5;3;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;2;O;4;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;B;8;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;C;7;A;A;18;5;3;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;E;5;A;A;;;;;;;
BOA VISTA;RR;;;29;1;;G;1;A;A;23;0;0;5;5;5;
BOA VISTA;RR;;;27;1;;B;4;A;D;18;3;5;0;5;5;
BOA VISTA;RR;;;36;1;;C;5;A;A;22;1;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;C;4;A;A;;;;;;;
BOA VISTA;RR;;;25;1;;B;5;A;A;24;3;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;G;7;A;A;16;5;1;5;5;5;
BOA VISTA;RR;;;26;1;;B;3;A;A;18;0;5;5;5;5;
MUCAJAI;RR;;;16;3;;B;7;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;5;A;A;;;;;;;
BOA VISTA;RR;;;23;1;;C;2;A;A;13;0;5;5;5;5;
BOA VISTA;RR;;;20;1;;D;4;A;A;;;;;;;
CARACARAI;RR;CARACARAI;RR;18;2;1;B;3;A;A;;;;;;;
BOA VISTA;RR;;;32;1;;A;3;A;A;20;0;5;5;5;5;
BOA VISTA;RR;;;25;1;;C;2;A;A;20;3;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;2;H;4;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;C;5;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;N;3;A;A;16;2;0;5;5;5;
CANTA;RR;CANTA;RR;17;2;1;B;5;A;A;16;4;0;5;5;5;
CARACARAI;RR;;;16;3;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;29;1;;E;7;A;A;18;5;5;5;4;3;
RORAINOPOLIS;RR;;;18;1;;E;9;A;A;;;;;;;
BOA VISTA;RR;;;23;1;;C;6;A;A;16;0;5;5;5;5;
BOA VISTA;RR;;;18;3;;D;3;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;B;3;A;A;;;;;;;
BOA VISTA;RR;;;29;1;;C;4;A;A;25;3;3;5;5;5;
BOA VISTA;RR;;;30;1;;B;5;A;B;16;3;3;5;4;5;
BOA VISTA;RR;;;24;1;;C;6;A;A;16;5;5;5;5;5;
BOA VISTA;RR;;;22;1;;C;12;A;A;21;5;0;5;5;5;
BOA VISTA;RR;;;36;1;;D;1;A;A;25;3;4;4;1;3;
BOA VISTA;RR;;;31;1;;B;4;A;B;14;0;5;5;5;4;
SAO JOAO DA BALIZA;RR;;;33;1;;B;3;E;A;25;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;25;2;1;A;2;C;A;18;0;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;3;A;A;16;4;1;4;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;D;5;A;A;16;3;0;5;5;5;
BOA VISTA;RR;;;43;1;;D;3;B;E;16;2;5;3;4;5;
SAO LUIZ;RR;SAO LUIZ;RR;19;2;1;B;6;A;A;;;;;;;
BOA VISTA;RR;;;23;1;;B;3;A;A;15;5;5;5;5;5;
BOA VISTA;RR;;;24;1;;F;9;A;B;20;5;0;4;3;5;
BOA VISTA;RR;;;22;1;;D;7;A;A;17;5;0;5;5;5;
BOA VISTA;RR;;;20;1;;B;6;A;A;17;3;1;1;1;1;
BOA VISTA;RR;;;34;1;;E;4;B;A;22;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;5;A;A;17;3;0;5;5;4;
BOA VISTA;RR;;;26;1;;B;4;A;A;16;1;5;5;5;5;
BOA VISTA;RR;;;16;3;;O;4;A;A;;;;;;;
BOA VISTA;RR;;;25;1;;B;3;A;A;;;;;;;
BOA VISTA;RR;;;32;1;;B;4;C;A;14;5;4;5;5;5;
BOA VISTA;RR;;;19;1;;B;5;A;A;15;5;0;5;5;5;
BOA VISTA;RR;;;24;1;;B;6;B;A;18;5;5;5;5;4;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;2;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;F;3;A;A;;;;;;;
BOA VISTA;RR;;;26;1;;F;4;A;A;18;4;0;3;3;3;
BOA VISTA;RR;;;21;1;;B;8;A;A;;;;;;;
BOA VISTA;RR;;;33;1;;B;8;B;B;16;4;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;F;6;A;A;17;5;2;5;5;4;
CANTA;RR;CANTA;RR;19;2;1;B;9;B;A;;;;;;;
BOA VISTA;RR;;;19;1;;B;3;A;A;18;5;0;5;5;5;
BOA VISTA;RR;;;40;1;;C;4;A;E;13;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;3;A;A;14;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;26;2;1;C;4;A;E;18;5;5;5;5;5;
BOA VISTA;RR;;;35;1;;C;5;A;A;15;5;5;5;5;5;
BOA VISTA;RR;;;20;1;;B;3;A;B;15;4;5;5;5;5;
BOA VISTA;RR;;;30;1;;G;7;A;B;18;5;5;5;5;5;
BOA VISTA;RR;;;17;3;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;19;3;;H;5;D;A;14;5;0;0;5;0;
BOA VISTA;RR;;;32;1;;G;3;A;A;16;5;5;5;0;0;
BOA VISTA;RR;;;34;1;;C;7;B;C;18;5;5;5;5;5;
BOA VISTA;RR;;;32;1;;B;2;B;A;13;0;5;2;2;3;
BOA VISTA;RR;;;35;1;;F;2;A;E;16;3;5;4;2;3;
BONFIM;RR;;;22;1;;B;1;A;A;18;3;0;5;5;5;
BOA VISTA;RR;;;22;3;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;21;4;;D;5;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;F;4;A;A;;;;;;;
BOA VISTA;RR;;;22;1;;B;6;A;A;21;5;5;5;5;5;
BOA VISTA;RR;;;29;1;;B;8;A;A;17;5;5;5;4;5;
BOA VISTA;RR;;;21;1;;C;5;A;A;18;5;0;5;5;5;
BOA VISTA;RR;;;21;1;;C;9;D;A;19;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;3;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;C;6;A;A;17;5;0;4;5;5;
BOA VISTA;RR;;;21;1;;B;3;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;B;3;A;A;15;5;3;5;5;4;
BOA VISTA;RR;;;26;1;;B;6;A;A;20;5;5;5;5;5;
BOA VISTA;RR;;;30;1;;B;2;B;C;15;5;5;5;5;5;
BOA VISTA;RR;;;36;1;;C;2;A;E;22;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;10;A;A;;;;;;;
ALTO ALEGRE;RR;;;25;1;;B;5;A;A;18;5;5;5;5;5;
RORAINOPOLIS;RR;;;19;3;;B;3;C;A;18;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;3;A;A;16;5;0;4;5;2;
ALTO ALEGRE;RR;ALTO ALEGRE;RR;17;2;1;B;7;A;A;;;;;;;
BOA VISTA;RR;;;19;3;;D;2;B;A;16;5;5;5;5;5;
BOA VISTA;RR;;;21;1;;B;5;A;A;16;5;0;5;5;5;
BOA VISTA;RR;;;24;1;;B;5;A;B;19;2;5;5;5;5;
BOA VISTA;RR;;;22;1;;B;5;A;A;18;2;5;5;2;5;
BOA VISTA;RR;;;31;1;;D;3;A;A;18;5;0;5;5;5;
CARACARAI;RR;;;26;1;;D;9;A;A;18;4;0;5;4;5;
BOA VISTA;RR;;;20;1;;C;7;A;A;;;;;;;
ALTO ALEGRE;RR;ALTO ALEGRE;RR;17;2;1;B;4;A;A;;;;;;;
BOA VISTA;RR;;;38;1;;B;2;B;A;22;1;2;5;5;5;
BOA VISTA;RR;;;27;1;;C;4;A;B;15;5;5;5;5;5;
BOA VISTA;RR;;;28;1;;B;5;B;B;;;;;;;
CANTA;RR;;;34;1;;H;2;A;A;17;5;5;5;5;5;
BOA VISTA;RR;;;26;1;;D;4;A;A;;;;;;;
BOA VISTA;RR;;;23;1;;C;5;A;A;16;5;5;5;0;5;
BOA VISTA;RR;;;15;3;;F;2;A;A;;;;;;;
BOA VISTA;RR;;;40;1;;B;7;E;D;15;5;5;5;5;3;
BOA VISTA;RR;;;23;1;;B;9;A;E;;;;;;;
ALTO ALEGRE;RR;ALTO ALEGRE;RR;22;2;1;B;3;B;B;;;;;;;
MUCAJAI;RR;;;29;1;;B;3;A;C;16;2;5;4;5;3;
MUCAJAI;RR;MUCAJAI;RR;19;2;1;D;3;A;A;;;;;;;
BOA VISTA;RR;;;30;1;;C;4;A;B;14;5;5;5;5;5;
ALTO ALEGRE;RR;ALTO ALEGRE;RR;17;2;1;B;4;A;A;14;5;0;5;5;5;
BOA VISTA;RR;;;20;1;;C;5;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;B;10;A;A;14;5;5;5;5;5;
MUCAJAI;RR;MUCAJAI;RR;17;2;1;C;3;A;A;13;0;0;5;5;0;
BOA VISTA;RR;;;18;3;;C;4;A;A;;;;;;;
ALTO ALEGRE;RR;ALTO ALEGRE;RR;16;2;1;E;3;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;C;6;A;A;;;;;;;
BOA VISTA;RR;;;28;1;;C;5;A;A;21;2;5;5;5;2;
BOA VISTA;RR;BOA VISTA;RR;20;2;1;C;3;B;A;17;5;0;4;4;4;
BOA VISTA;RR;;;23;1;;B;2;A;B;16;0;5;5;5;5;
BOA VISTA;RR;;;36;1;;A;4;A;B;25;0;1;0;1;0;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;4;A;A;;;;;;;
MUCAJAI;RR;;;19;1;;B;5;A;A;17;4;2;5;5;5;
BOA VISTA;RR;;;17;1;;H;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;16;2;1;B;4;A;A;;;;;;;
BOA VISTA;RR;;;19;3;;H;8;A;B;16;0;0;5;5;5;
CARACARAI;RR;CARACARAI;RR;18;2;1;B;5;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;D;4;A;A;14;5;0;5;5;5;
CARACARAI;RR;;;15;3;;B;9;A;A;;;;;;;
BOA VISTA;RR;;;35;1;;C;2;E;D;16;0;0;5;5;5;
BOA VISTA;RR;;;19;3;;A;12;E;E;;;;;;;
BOA VISTA;RR;;;18;3;;F;3;B;A;16;5;1;5;5;5;
BOA VISTA;RR;;;23;1;;D;6;B;D;;;;;;;
BOA VISTA;RR;;;17;3;;D;3;A;A;;;;;;;
BOA VISTA;RR;;;17;1;;C;4;A;A;16;5;4;5;5;3;
BOA VISTA;RR;;;29;1;;C;3;A;A;15;4;4;5;5;1;
BOA VISTA;RR;BOA VISTA;RR;17;2;2;B;7;A;A;16;5;2;1;5;1;
BOA VISTA;RR;;;16;3;;C;5;A;A;;;;;;;
BOA VISTA;RR;;;44;1;;J;5;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;17;3;;H;5;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;D;7;A;A;;;;;;;
CARACARAI;RR;CARACARAI;RR;16;2;1;C;5;A;A;;;;;;;
BOA VISTA;RR;;;49;1;;I;5;A;A;16;1;5;4;5;5;
BOA VISTA;RR;;;37;1;;B;4;A;E;16;5;5;5;5;5;
BOA VISTA;RR;;;26;1;;B;5;A;D;22;5;5;5;5;5;
BOA VISTA;RR;;;22;1;;C;4;A;A;16;3;3;3;3;5;
BOA VISTA;RR;;;30;1;;B;2;A;A;14;5;4;3;4;2;
BOA VISTA;RR;;;20;1;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;32;1;;B;2;A;A;19;1;5;5;5;5;
BOA VISTA;RR;;;26;1;;B;1;A;B;16;5;5;5;5;5;
BOA VISTA;RR;;;30;1;;B;4;B;B;21;5;5;5;3;5;
BOA VISTA;RR;;;16;3;;C;7;A;A;;;;;;;
BOA VISTA;RR;;;22;1;;B;6;A;A;13;5;5;5;5;5;
BOA VISTA;RR;;;16;3;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;24;1;;B;1;A;B;13;0;0;5;5;5;
BOA VISTA;RR;;;32;1;;B;4;A;A;16;3;5;5;5;5;
BOA VISTA;RR;;;31;4;;B;3;A;D;20;5;5;5;5;5;
BOA VISTA;RR;;;35;1;;D;3;D;A;15;0;5;0;5;0;
ALTO ALEGRE;RR;ALTO ALEGRE;RR;16;2;1;B;7;A;A;14;5;0;2;3;2;
BOA VISTA;RR;;;19;1;;C;5;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;C;6;A;A;17;5;5;5;5;5;
BOA VISTA;RR;;;32;1;;E;4;A;A;17;3;1;5;5;3;
BOA VISTA;RR;;;19;1;;D;3;A;A;;;;;;;
BOA VISTA;RR;;;43;1;;B;2;A;E;19;0;4;5;0;5;
BOA VISTA;RR;;;34;1;;E;4;A;E;17;5;5;5;5;5;
BOA VISTA;RR;;;42;1;;D;1;A;A;16;5;5;5;5;5;
BOA VISTA;RR;;;41;1;;B;6;B;B;19;5;5;5;5;3;
BOA VISTA;RR;;;23;1;;L;3;A;A;20;2;0;2;2;1;
BOA VISTA;RR;;;35;1;;D;5;C;B;15;5;0;5;5;5;
BOA VISTA;RR;;;23;1;;B;5;A;A;13;3;3;3;3;3;
BOA VISTA;RR;;;34;1;;C;3;A;D;14;0;5;5;5;0;
BOA VISTA;RR;;;20;1;;C;5;A;A;18;5;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;4;A;A;17;5;2;4;5;4;
BOA VISTA;RR;BOA VISTA;RR;22;2;1;B;3;A;A;20;3;4;4;2;5;
BOA VISTA;RR;;;25;1;;B;5;A;A;19;5;5;5;5;5;
BOA VISTA;RR;;;44;1;;C;3;A;A;18;0;5;5;4;2;
BOA VISTA;RR;;;26;1;;B;5;A;A;22;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;4;A;A;;;;;;;
SAO JOAO DA BALIZA;RR;;;20;1;;C;5;A;A;16;5;0;3;5;0;
BOA VISTA;RR;;;25;1;;F;5;A;A;20;2;0;5;5;2;
BOA VISTA;RR;;;27;1;;B;4;A;A;20;3;5;5;5;5;
BOA VISTA;RR;;;16;3;;B;5;A;B;16;5;2;0;5;5;
BOA VISTA;RR;;;20;1;;E;4;A;A;17;5;0;5;5;5;
UIRAMUTA;RR;;;20;1;;B;2;A;B;20;3;5;5;5;5;
BOA VISTA;RR;;;32;1;;B;3;A;B;;;;;;;
ALTO ALEGRE;RR;;;18;1;;B;7;A;A;16;5;5;5;5;5;
BOA VISTA;RR;;;19;1;;B;2;A;A;17;4;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;D;3;A;A;20;5;0;5;5;4;
BOA VISTA;RR;;;36;1;;C;3;A;E;19;5;5;5;3;5;
BOA VISTA;RR;;;16;3;;E;4;A;A;;;;;;;
BOA VISTA;RR;;;24;1;;B;2;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;16;3;;B;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;D;5;A;A;;;;;;;
BOA VISTA;RR;;;39;1;;C;6;A;A;18;4;4;4;4;4;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;3;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;19;2;2;B;4;A;A;15;5;5;5;5;5;
BOA VISTA;RR;;;31;1;;H;5;B;A;16;5;0;5;5;5;
BOA VISTA;RR;;;18;1;;E;5;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;E;4;A;A;;;;;;;
BOA VISTA;RR;;;33;1;;B;3;A;A;;;;;;;
CARACARAI;RR;CARACARAI;RR;18;2;1;B;12;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;26;1;;B;3;A;A;24;0;5;5;5;3;
BOA VISTA;RR;;;19;1;;B;3;A;A;18;2;5;5;5;2;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;5;A;A;16;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;C;6;A;A;;;;;;;
BOA VISTA;RR;;;34;1;;E;6;A;D;18;0;5;0;5;5;
BOA VISTA;RR;;;18;4;;D;3;A;B;;;;;;;
BOA VISTA;RR;;;28;1;;F;2;A;A;18;2;5;2;1;5;
BOA VISTA;RR;;;28;1;;B;1;A;B;14;1;5;5;5;5;
ALTO ALEGRE;RR;;;18;3;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;26;3;;D;4;D;A;18;5;0;4;5;3;
BOA VISTA;RR;;;18;3;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;43;1;;F;4;A;B;17;5;5;4;5;5;
BOA VISTA;RR;;;25;1;;B;8;A;A;15;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;A;2;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;C;7;A;A;19;5;0;5;5;3;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;C;7;A;A;16;5;5;5;5;5;
BOA VISTA;RR;;;43;1;;I;4;A;A;19;5;5;4;5;5;
BOA VISTA;RR;;;24;1;;G;2;A;B;20;5;5;5;5;4;
BOA VISTA;RR;;;20;1;;B;5;A;A;18;5;0;5;5;5;
BOA VISTA;RR;;;21;1;;F;4;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;N;3;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;C;4;A;A;18;5;5;5;5;5;
AMAJARI;RR;AMAJARI;RR;26;2;1;B;5;C;B;;;;;;;
BOA VISTA;RR;;;25;1;;B;2;B;A;18;1;1;1;1;1;
BOA VISTA;RR;;;17;3;;I;4;A;A;;;;;;;
BOA VISTA;RR;;;18;3;;D;9;A;D;15;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;32;2;1;B;4;E;A;25;2;5;5;5;5;
BOA VISTA;RR;;;24;1;;C;2;A;A;16;5;5;5;5;5;
BOA VISTA;RR;;;27;1;;D;5;A;A;25;5;2;5;5;5;
AMAJARI;RR;AMAJARI;RR;17;2;1;B;8;A;A;;;;;;;
BOA VISTA;RR;;;15;3;;D;6;A;A;;;;;;;
BOA VISTA;RR;;;24;1;;E;4;A;B;18;5;0;5;5;5;
BOA VISTA;RR;;;18;1;;D;7;A;A;;;;;;;
BOA VISTA;RR;;;31;1;;C;9;C;A;15;3;5;5;4;5;
BOA VISTA;RR;;;22;1;;C;6;A;A;16;5;5;5;5;5;
BOA VISTA;RR;;;16;3;;D;6;A;A;;;;;;;
BOA VISTA;RR;;;24;1;;B;1;A;A;18;2;0;5;5;5;
BOA VISTA;RR;;;22;1;;E;7;A;C;15;5;5;5;5;5;
CAROEBE;RR;;;18;1;;C;5;A;A;15;4;5;5;5;5;
BOA VISTA;RR;;;19;1;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;E;3;A;A;;;;;;;
ALTO ALEGRE;RR;;;19;1;;A;4;A;A;;;;;;;
BONFIM;RR;;;15;3;;C;5;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;B;2;A;A;16;4;0;1;1;5;
BOA VISTA;RR;;;19;1;;B;4;A;A;18;4;3;3;4;4;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;C;4;A;A;;;;;;;
BOA VISTA;RR;;;28;1;;B;5;A;E;18;5;5;5;5;5;
BOA VISTA;RR;;;23;1;;C;5;B;C;16;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;H;3;A;A;16;5;0;5;5;5;
MUCAJAI;RR;;;25;4;;B;6;A;C;14;5;5;5;5;5;
BOA VISTA;RR;;;29;1;;B;10;A;A;13;5;0;0;5;0;
BOA VISTA;RR;;;16;4;;M;2;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;G;4;A;A;;;;;;;
MUCAJAI;RR;;;20;1;;A;5;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;I;3;A;A;;;;;;;
BOA VISTA;RR;;;15;3;;B;2;A;A;;;;;;;
BOA VISTA;RR;;;18;3;;B;2;A;A;;;;;;;
CANTA;RR;;;16;3;;B;4;A;A;;;;;;;
CARACARAI;RR;CARACARAI;RR;17;2;1;B;4;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;D;3;A;A;;;;;;;
BOA VISTA;RR;;;25;1;;C;6;A;A;14;5;0;4;4;3;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;5;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;D;4;A;A;;;;;;;
BOA VISTA;RR;;;43;1;;D;4;A;A;15;4;5;0;5;5;
BOA VISTA;RR;;;24;1;;C;8;A;A;17;4;4;4;4;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;E;8;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;D;4;A;A;;;;;;;
BOA VISTA;RR;;;40;1;;C;6;A;A;14;3;5;5;5;5;
BOA VISTA;RR;;;37;1;;K;4;A;A;18;2;5;5;5;5;
RORAINOPOLIS;RR;;;20;1;;B;7;A;A;;;;;;;
BOA VISTA;RR;;;35;1;;C;3;A;A;15;5;5;5;5;3;
BOA VISTA;RR;;;25;1;;A;4;B;B;22;3;5;5;5;5;
BOA VISTA;RR;;;19;1;;Q;3;A;A;;;;;;;
BOA VISTA;RR;;;31;4;;C;6;A;E;14;4;5;5;5;5;
BONFIM;RR;;;19;1;;C;3;A;A;;;;;;;
BOA VISTA;RR;;;28;1;;I;3;A;A;20;5;3;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;20;2;1;A;3;A;B;17;5;0;5;5;5;
CAROEBE;RR;;;28;1;;B;6;D;A;13;5;0;5;5;5;
BOA VISTA;RR;;;30;1;;B;4;A;A;20;1;1;1;1;1;
BOA VISTA;RR;;;29;1;;B;3;E;E;16;5;5;5;5;5;
CARACARAI;RR;CARACARAI;RR;17;2;1;B;5;A;A;;;;;;;
BOA VISTA;RR;;;41;1;;B;6;E;A;;;;;;;
BOA VISTA;RR;;;21;1;;B;3;C;A;;;;;;;
BOA VISTA;RR;;;32;1;;C;10;A;D;18;5;5;5;5;5;
BOA VISTA;RR;;;30;1;;F;3;A;A;23;2;5;0;0;5;
BOA VISTA;RR;;;24;1;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;30;1;;I;3;A;A;18;5;0;5;5;5;
BOA VISTA;RR;;;27;1;;C;6;A;A;18;5;0;5;5;5;
BOA VISTA;RR;;;28;1;;B;3;A;A;20;2;5;1;0;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;C;4;A;B;18;2;5;5;5;5;
BOA VISTA;RR;;;25;1;;B;5;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;20;1;;C;3;A;A;16;4;0;5;5;5;
BOA VISTA;RR;;;16;3;;C;5;A;A;;;;;;;
BOA VISTA;RR;;;34;1;;C;4;A;A;21;5;5;4;5;5;
BOA VISTA;RR;;;20;1;;B;2;A;A;18;0;5;5;4;5;
BOA VISTA;RR;BOA VISTA;RR;39;2;1;C;6;D;A;19;0;3;4;4;4;
BOA VISTA;RR;;;29;1;;B;4;A;A;15;5;5;5;5;5;
BOA VISTA;RR;;;21;1;;B;5;A;A;15;5;4;5;4;5;
BOA VISTA;RR;;;37;1;;C;2;C;E;14;5;3;5;5;5;
BOA VISTA;RR;;;19;1;;C;5;A;B;;;;;;;
RORAINOPOLIS;RR;;;17;3;;C;3;A;A;;;;;;;
BOA VISTA;RR;;;46;1;;F;4;D;B;13;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;H;4;A;A;17;5;5;2;5;4;
CARACARAI;RR;;;18;3;;B;7;A;C;;;;;;;
BOA VISTA;RR;;;23;1;;B;6;A;A;18;5;1;5;5;5;
MUCAJAI;RR;;;30;1;;B;5;D;C;13;4;5;5;4;0;
BOA VISTA;RR;;;20;1;;B;2;A;A;19;3;3;3;3;3;
RORAINOPOLIS;RR;;;17;3;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;G;4;A;A;17;0;0;4;4;0;
BOA VISTA;RR;;;16;3;;B;5;A;A;;;;;;;
MUCAJAI;RR;;;15;3;;C;3;A;A;;;;;;;
BOA VISTA;RR;;;22;1;;D;7;A;A;15;5;5;5;5;4;
UIRAMUTA;RR;;;18;3;;B;3;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;3;A;A;;;;;;;
BOA VISTA;RR;;;25;1;;B;3;A;A;;;;;;;
BOA VISTA;RR;;;26;1;;O;3;A;A;16;0;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;H;6;A;A;;;;;;;
BOA VISTA;RR;;;30;1;;B;3;E;A;17;1;5;5;5;5;
BOA VISTA;RR;;;26;1;;A;2;A;B;18;5;5;5;5;5;
BOA VISTA;RR;;;28;1;;F;2;A;A;18;3;5;5;5;5;
CARACARAI;RR;;;18;4;;B;6;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;C;6;A;A;18;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;6;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;E;5;A;A;16;5;4;4;3;5;
BOA VISTA;RR;BOA VISTA;RR;16;2;2;M;3;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;B;5;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;19;1;;B;4;A;A;18;5;1;5;5;5;
BOA VISTA;RR;;;19;1;;J;6;A;A;18;2;0;5;4;4;
BOA VISTA;RR;;;17;3;;B;7;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;C;3;A;A;;;;;;;
BOA VISTA;RR;;;17;1;;D;4;A;A;18;5;0;0;3;1;
BOA VISTA;RR;;;23;1;;B;5;A;A;19;5;4;5;5;5;
