NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
PORTO VELHO;RO;;;34;1;;B;5;A;A;;;;;;;
ROLIM DE MOURA;RO;;;16;3;;B;5;A;A;;;;;;;
ALTO ALEGRE DOS PARECIS;RO;;;14;3;;G;4;A;A;;;;;;;
SANTA LUZIA D OESTE;RO;;;20;1;;C;4;A;A;19;4;5;5;5;5;
NOVO HORIZONTE DO OESTE;RO;;;19;1;;D;4;A;A;18;4;0;4;4;5;
SAO FRANCISCO DO GUAPORE;RO;;;30;1;;B;3;A;A;23;4;5;5;5;5;
JI-PARANA;RO;JI-PARANA;RO;26;2;1;C;2;C;D;17;4;1;5;5;5;
COLORADO DO OESTE;RO;;;17;3;;C;4;A;A;14;5;0;3;5;0;
VILHENA;RO;;;30;1;;C;2;B;A;19;0;5;5;5;5;
VILHENA;RO;;;16;4;;G;6;A;A;;;;;;;
SAO MIGUEL DO GUAPORE;RO;COLORADO DO OESTE;RO;19;2;1;E;4;A;A;;;;;;;
PORTO VELHO;RO;;;23;1;;B;2;A;A;;;;;;;
PORTO VELHO;RO;;;51;1;;G;7;E;A;18;1;5;5;5;1;
VILHENA;RO;;;47;1;;B;3;A;E;13;0;5;5;2;5;
PORTO VELHO;RO;PORTO VELHO;RO;28;2;1;B;3;E;A;21;4;5;5;5;4;
VILHENA;RO;VILHENA;RO;17;2;1;F;4;A;A;;;;;;;
VILHENA;RO;VILHENA;RO;20;2;1;D;4;C;C;14;5;0;5;5;5;
PORTO VELHO;RO;;;21;1;;E;7;A;A;21;4;4;4;3;4;
PORTO VELHO;RO;;;32;1;;B;3;A;A;16;1;0;5;5;0;
VILHENA;RO;VILHENA;RO;19;2;1;B;5;A;A;20;5;5;5;5;5;
PORTO VELHO;RO;;;38;1;;B;6;B;E;18;4;5;5;4;0;
ROLIM DE MOURA;RO;;;19;1;;B;4;A;A;;;;;;;
ALTA FLORESTA D OESTE;RO;;;21;1;;C;1;A;A;13;5;4;5;5;5;
ALTA FLORESTA D OESTE;RO;ALTA FLORESTA D OESTE;RO;17;2;1;D;3;A;A;;;;;;;
PORTO VELHO;RO;;;34;4;;H;3;A;E;18;2;5;5;5;5;
PORTO VELHO;RO;;;25;1;;B;2;B;A;18;2;5;3;2;1;
VILHENA;RO;;;17;3;;D;4;A;A;;;;;;;
PORTO VELHO;RO;;;26;1;;G;4;A;A;21;5;0;5;5;5;
PORTO VELHO;RO;;;33;1;;E;4;A;A;22;5;5;5;5;5;
PORTO VELHO;RO;;;16;3;;J;4;A;A;;;;;;;
PORTO VELHO;RO;;;34;1;;D;3;A;A;15;5;5;5;4;4;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;K;4;A;A;;;;;;;
PORTO VELHO;RO;;;18;1;;C;5;A;A;15;4;0;5;5;5;
PORTO VELHO;RO;;;16;3;;B;5;A;A;;;;;;;
PORTO VELHO;RO;;;16;3;;B;6;A;A;;;;;;;
PORTO VELHO;RO;;;44;1;;D;1;A;B;19;5;5;5;5;5;
PORTO VELHO;RO;;;33;1;;C;6;E;D;20;1;5;5;5;5;
PORTO VELHO;RO;;;29;1;;C;4;E;A;14;5;5;5;5;0;
PORTO VELHO;RO;;;24;1;;D;1;A;C;13;0;0;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;16;2;1;I;5;A;A;;;;;;;
PORTO VELHO;RO;;;38;1;;C;1;A;A;17;3;0;5;4;5;
PORTO VELHO;RO;PORTO VELHO;RO;43;2;1;B;3;A;E;18;0;5;5;5;5;
PORTO VELHO;RO;;;28;1;;D;5;A;A;15;5;5;2;5;5;
CANDEIAS DO JAMARI;RO;CANDEIAS DO JAMARI;RO;19;2;1;B;2;A;A;15;2;2;2;2;1;
PORTO VELHO;RO;;;21;1;;F;5;A;A;16;4;0;5;4;5;
OURO PRETO DO OESTE;RO;OURO PRETO DO OESTE;RO;23;2;1;B;3;D;E;20;0;0;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;16;2;2;D;3;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;C;3;A;A;;;;;;;
SAO FELIPE D OESTE;RO;SAO FELIPE D OESTE;RO;17;2;1;C;3;A;A;;;;;;;
VILHENA;RO;;;23;1;;B;4;A;B;17;5;5;5;5;5;
PORTO VELHO;RO;;;41;1;;F;4;E;A;25;0;5;5;4;0;
PORTO VELHO;RO;;;19;1;;E;4;A;A;17;5;2;5;5;5;
PORTO VELHO;RO;;;43;1;;C;4;E;A;22;0;5;5;5;5;
PRESIDENTE MEDICI;RO;;;30;1;;D;4;A;D;24;3;5;5;5;5;
ROLIM DE MOURA;RO;;;36;1;;D;5;E;A;25;0;5;5;5;5;
ROLIM DE MOURA;RO;;;27;1;;E;3;A;A;;;;;;;
ALTO ALEGRE DOS PARECIS;RO;ALTO ALEGRE DOS PARECIS;RO;18;2;1;F;11;A;A;;;;;;;
PORTO VELHO;RO;;;28;1;;C;2;A;A;14;5;5;5;5;5;
PORTO VELHO;RO;;;34;1;;N;2;A;A;18;3;5;5;3;5;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;2;F;4;A;A;;;;;;;
ROLIM DE MOURA;RO;;;20;1;;G;4;A;A;;;;;;;
PORTO VELHO;RO;;;21;1;;F;4;A;A;16;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;C;8;A;A;14;1;0;5;3;5;
ROLIM DE MOURA;RO;ROLIM DE MOURA;RO;21;2;1;D;6;A;A;;;;;;;
ROLIM DE MOURA;RO;ROLIM DE MOURA;RO;16;2;1;I;3;A;A;;;;;;;
PORTO VELHO;RO;;;20;1;;G;5;A;A;;;;;;;
PORTO VELHO;RO;;;21;1;;D;5;A;A;21;5;5;5;1;5;
PORTO VELHO;RO;;;18;1;;Q;4;A;A;;;;;;;
PORTO VELHO;RO;;;17;3;;C;4;A;A;;;;;;;
VILHENA;RO;VILHENA;RO;18;2;1;E;2;A;A;;;;;;;
VILHENA;RO;VILHENA;RO;17;2;1;F;6;A;A;;;;;;;
PORTO VELHO;RO;;;30;1;;F;1;A;A;17;0;0;5;5;5;
VILHENA;RO;VILHENA;RO;27;2;1;C;2;C;D;14;0;5;2;4;3;
VILHENA;RO;VILHENA;RO;34;2;1;B;2;A;E;17;0;5;5;5;5;
PORTO VELHO;RO;;;18;1;;C;6;A;A;16;1;0;5;3;5;
PORTO VELHO;RO;;;25;1;;F;5;A;A;22;5;5;5;5;5;
PORTO VELHO;RO;;;31;1;;E;5;A;C;15;3;1;5;3;4;
NOVA MAMORE;RO;NOVA MAMORE;RO;16;2;1;F;4;A;A;;;;;;;
ALTA FLORESTA D OESTE;RO;;;22;1;;E;4;A;A;16;3;0;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;B;4;A;A;;;;;;;
GUAJARA-MIRIM;RO;;;20;1;;C;3;A;A;16;5;2;4;5;5;
ESPIGAO D OESTE;RO;;;29;1;;I;5;A;A;17;5;3;4;5;5;
ALVORADA D OESTE;RO;;;22;1;;E;4;A;A;17;3;0;4;5;5;
ALVORADA D OESTE;RO;;;20;1;;H;4;A;A;14;5;5;5;4;5;
PORTO VELHO;RO;;;41;1;;C;4;A;B;16;5;5;5;5;5;
PORTO VELHO;RO;;;32;1;;B;9;A;A;13;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;19;2;1;D;5;A;A;18;5;4;5;5;5;
PORTO VELHO;RO;;;25;1;;C;9;A;A;19;3;0;5;5;5;
JI-PARANA;RO;;;30;1;;B;4;B;C;23;0;5;5;5;4;
JI-PARANA;RO;;;20;1;;B;6;A;A;;;;;;;
CANDEIAS DO JAMARI;RO;;;22;4;;B;7;A;D;14;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;19;2;1;B;3;A;A;16;5;5;5;5;5;
GUAJARA-MIRIM;RO;GUAJARA-MIRIM;RO;32;2;1;C;5;A;E;23;0;0;3;0;0;
CACOAL;RO;;;16;3;;D;6;A;A;;;;;;;
PORTO VELHO;RO;;;30;1;;C;1;A;A;24;5;5;5;5;5;
PORTO VELHO;RO;;;45;1;;E;5;A;A;14;1;4;5;4;5;
PORTO VELHO;RO;;;35;1;;C;3;A;A;15;5;5;5;5;5;
PORTO VELHO;RO;;;15;3;;D;2;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;B;4;A;A;;;;;;;
ITAPUA DO OESTE;RO;;;17;3;;C;4;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;2;P;2;A;A;;;;;;;
ROLIM DE MOURA;RO;;;19;3;;F;6;A;A;18;5;0;5;5;2;
CANDEIAS DO JAMARI;RO;;;21;1;;C;5;A;A;;;;;;;
PORTO VELHO;RO;;;16;3;;N;4;A;A;;;;;;;
PRESIDENTE MEDICI;RO;;;21;1;;H;5;A;A;18;5;0;4;5;4;
ARIQUEMES;RO;;;35;1;;B;5;A;A;20;5;5;5;5;5;
MIRANTE DA SERRA;RO;MIRANTE DA SERRA;RO;17;2;1;B;4;A;A;;;;;;;
PORTO VELHO;RO;;;44;1;;C;2;E;E;13;5;5;5;5;5;
PORTO VELHO;RO;;;18;1;;H;5;A;A;;;;;;;
PORTO VELHO;RO;;;17;4;;A;3;A;A;13;5;2;5;5;5;
PORTO VELHO;RO;;;16;3;;K;5;A;A;;;;;;;
PORTO VELHO;RO;;;28;1;;B;2;A;A;15;3;5;5;3;5;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;G;6;A;A;;;;;;;
PORTO VELHO;RO;;;51;1;;D;3;E;A;13;1;5;5;5;5;
PORTO VELHO;RO;;;21;1;;C;2;A;A;18;5;0;5;5;5;
PORTO VELHO;RO;;;48;1;;E;2;A;A;18;2;4;3;4;5;
PORTO VELHO;RO;;;28;1;;E;6;A;B;16;1;5;4;4;5;
PORTO VELHO;RO;;;19;1;;H;4;A;A;18;3;2;5;5;3;
ROLIM DE MOURA;RO;ROLIM DE MOURA;RO;17;2;2;E;3;A;A;;;;;;;
ROLIM DE MOURA;RO;;;23;1;;C;2;A;A;18;1;5;0;3;4;
SANTA LUZIA D OESTE;RO;;;20;1;;D;3;A;A;14;5;2;5;5;5;
PORTO VELHO;RO;;;34;1;;E;5;C;A;18;5;5;5;5;5;
PORTO VELHO;RO;;;18;1;;D;3;A;A;18;5;0;4;4;0;
ROLIM DE MOURA;RO;ROLIM DE MOURA;RO;24;2;1;B;3;A;E;16;5;5;5;5;5;
ROLIM DE MOURA;RO;;;19;1;;C;4;A;A;15;5;3;5;4;5;
PORTO VELHO;RO;;;20;4;;G;4;A;D;15;5;0;5;5;5;
PORTO VELHO;RO;;;20;1;;D;4;A;A;16;5;5;5;5;5;
ROLIM DE MOURA;RO;;;24;1;;C;2;A;A;14;5;2;2;2;3;
ROLIM DE MOURA;RO;;;16;3;;B;3;A;A;;;;;;;
PORTO VELHO;RO;;;28;1;;F;4;A;A;24;4;3;5;5;5;
CANDEIAS DO JAMARI;RO;;;33;4;;B;3;A;E;16;1;5;5;5;5;
CACOAL;RO;;;28;1;;C;1;A;A;17;0;5;5;2;3;
PORTO VELHO;RO;;;19;3;;B;4;A;A;17;3;0;5;5;5;
PORTO VELHO;RO;;;20;1;;D;5;A;A;;;;;;;
PORTO VELHO;RO;;;24;1;;B;4;A;A;18;5;0;5;5;5;
PORTO VELHO;RO;;;17;3;;B;3;A;A;;;;;;;
PORTO VELHO;RO;;;22;1;;C;4;A;A;18;5;4;5;5;5;
PORTO VELHO;RO;;;18;3;;C;4;A;A;16;4;0;5;4;4;
ROLIM DE MOURA;RO;ROLIM DE MOURA;RO;17;2;1;F;3;A;A;15;3;0;5;5;2;
PORTO VELHO;RO;;;20;1;;N;4;A;A;;;;;;;
PORTO VELHO;RO;;;43;1;;H;4;A;A;17;5;5;5;5;5;
PORTO VELHO;RO;;;26;1;;E;2;A;A;18;0;5;5;5;5;
PORTO VELHO;RO;;;20;1;;E;6;A;A;17;5;5;5;5;5;
ALVORADA D OESTE;RO;ALVORADA D OESTE;RO;17;2;1;D;3;A;A;;;;;;;
CASTANHEIRAS;RO;;;21;1;;C;4;A;A;13;4;5;3;5;5;
PORTO VELHO;RO;;;22;1;;B;3;A;A;17;0;5;4;3;4;
PORTO VELHO;RO;;;27;1;;C;3;A;A;14;0;5;2;4;4;
JI-PARANA;RO;;;16;3;;D;5;A;A;13;1;1;4;4;3;
CANDEIAS DO JAMARI;RO;;;23;4;;B;7;A;B;16;5;5;5;5;5;
PORTO VELHO;RO;;;20;1;;E;6;A;A;18;5;4;5;5;5;
VILHENA;RO;;;25;1;;C;7;A;A;17;3;5;5;5;5;
PRESIDENTE MEDICI;RO;;;25;1;;B;3;B;A;24;0;5;5;5;0;
PRESIDENTE MEDICI;RO;PRESIDENTE MEDICI;RO;17;2;1;B;4;A;A;;;;;;;
PRESIDENTE MEDICI;RO;;;37;1;;C;4;B;A;25;0;5;5;5;2;
PRESIDENTE MEDICI;RO;;;18;1;;D;5;A;A;;;;;;;
PORTO VELHO;RO;;;20;1;;E;5;A;A;16;4;0;5;5;5;
CANDEIAS DO JAMARI;RO;;;27;1;;B;3;A;A;18;4;4;5;5;5;
ARIQUEMES;RO;;;22;1;;D;4;A;A;17;5;0;2;3;3;
ROLIM DE MOURA;RO;;;20;1;;D;3;A;A;15;5;5;5;5;5;
ROLIM DE MOURA;RO;;;50;1;;C;2;E;A;25;0;2;5;5;5;
ROLIM DE MOURA;RO;;;40;1;;B;3;A;A;18;5;5;5;5;5;
SANTA LUZIA D OESTE;RO;;;23;1;;G;4;A;A;21;3;0;3;5;5;
PORTO VELHO;RO;;;29;1;;D;2;A;A;16;4;5;5;5;5;
SANTA LUZIA D OESTE;RO;SANTA LUZIA D OESTE;RO;17;2;1;B;3;A;A;13;3;0;5;5;4;
ROLIM DE MOURA;RO;;;21;1;;B;5;A;A;;;;;;;
ROLIM DE MOURA;RO;;;18;1;;F;4;A;A;;;;;;;
ROLIM DE MOURA;RO;ROLIM DE MOURA;RO;19;2;1;B;4;A;A;16;2;0;5;5;5;
ROLIM DE MOURA;RO;;;19;1;;E;4;A;A;;;;;;;
PORTO VELHO;RO;;;31;1;;F;3;A;A;20;0;3;5;5;3;
PIMENTA BUENO;RO;;;31;1;;D;4;A;A;25;4;5;5;5;5;
PORTO VELHO;RO;;;18;3;;C;6;A;A;;;;;;;
PORTO VELHO;RO;;;17;3;;C;4;A;A;13;3;5;5;5;5;
PRESIDENTE MEDICI;RO;;;25;1;;E;3;B;A;18;5;1;4;4;4;
PORTO VELHO;RO;;;19;1;;D;3;A;A;18;4;1;3;3;5;
PIMENTA BUENO;RO;;;15;3;;C;3;A;A;;;;;;;
VILHENA;RO;;;32;1;;B;5;A;E;16;0;5;5;5;5;
PORTO VELHO;RO;;;18;3;;C;5;A;B;16;5;0;5;5;5;
ROLIM DE MOURA;RO;;;21;1;;B;2;A;A;15;0;5;2;1;1;
CASTANHEIRAS;RO;;;27;1;;D;3;C;A;13;5;5;5;5;5;
PORTO VELHO;RO;;;49;1;;G;3;A;E;13;5;5;5;5;0;
VILHENA;RO;;;29;1;;E;5;A;D;22;0;5;2;1;2;
PORTO VELHO;RO;;;22;1;;B;1;A;A;13;4;5;5;5;4;
PORTO VELHO;RO;;;24;1;;D;3;A;A;17;2;5;5;4;5;
PORTO VELHO;RO;;;16;3;;B;5;A;A;;;;;;;
PORTO VELHO;RO;;;25;1;;B;3;A;A;;;;;;;
VILHENA;RO;;;31;1;;E;2;A;B;16;5;3;5;5;3;
VALE DO PARAISO;RO;VALE DO PARAISO;RO;18;2;1;E;4;A;A;;;;;;;
ALTA FLORESTA D OESTE;RO;ALTA FLORESTA D OESTE;RO;19;2;1;D;3;A;A;16;5;0;5;5;5;
ALTA FLORESTA D OESTE;RO;ALTA FLORESTA D OESTE;RO;24;2;1;C;3;A;D;13;5;0;5;5;4;
PORTO VELHO;RO;;;46;1;;E;3;A;A;20;4;5;5;5;5;
PORTO VELHO;RO;;;38;1;;D;2;A;B;15;5;5;5;5;5;
PORTO VELHO;RO;;;29;1;;G;3;A;A;25;4;2;5;5;4;
PORTO VELHO;RO;;;33;1;;C;2;B;A;13;4;5;3;5;5;
PORTO VELHO;RO;;;25;1;;C;3;A;A;18;5;5;5;5;5;
PORTO VELHO;RO;;;21;1;;G;12;A;A;17;3;0;5;5;3;
GUAJARA-MIRIM;RO;;;18;3;;A;4;A;A;;;;;;;
CACOAL;RO;CACOAL;RO;21;2;1;B;2;A;E;;;;;;;
CACOAL;RO;;;19;1;;C;5;A;A;16;5;0;5;5;5;
PORTO VELHO;RO;;;23;1;;C;5;A;A;18;5;5;5;5;5;
PORTO VELHO;RO;;;30;1;;G;7;A;A;21;5;5;5;5;5;
JI-PARANA;RO;;;34;1;;D;3;A;A;21;0;5;5;0;0;
GUAJARA-MIRIM;RO;;;16;3;;E;4;A;A;;;;;;;
SAO MIGUEL DO GUAPORE;RO;;;16;4;;C;4;A;A;;;;;;;
PORTO VELHO;RO;;;25;1;;B;2;A;A;;;;;;;
PORTO VELHO;RO;;;18;1;;I;3;A;A;;;;;;;
PORTO VELHO;RO;;;24;1;;F;4;A;A;15;3;5;5;5;5;
PORTO VELHO;RO;;;19;1;;J;7;A;A;;;;;;;
VILHENA;RO;;;25;1;;C;2;A;B;21;5;5;5;5;5;
PORTO VELHO;RO;;;31;1;;H;6;B;A;15;5;0;5;5;5;
VILHENA;RO;;;22;1;;B;1;C;A;18;2;1;5;4;2;
PORTO VELHO;RO;;;20;1;;D;4;A;A;;;;;;;
PORTO VELHO;RO;;;15;3;;I;5;A;A;;;;;;;
ALVORADA D OESTE;RO;;;24;1;;C;9;A;A;14;5;4;5;5;5;
ARIQUEMES;RO;;;17;3;;F;6;A;A;15;5;0;5;5;5;
ALTO ALEGRE DOS PARECIS;RO;;;23;1;;B;4;A;A;16;3;0;4;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;19;2;1;B;3;A;A;;;;;;;
PORTO VELHO;RO;;;20;1;;B;7;A;A;;;;;;;
PORTO VELHO;RO;;;26;1;;C;2;A;B;16;5;5;5;5;5;
VILHENA;RO;VILHENA;RO;17;2;1;G;4;A;A;;;;;;;
CANDEIAS DO JAMARI;RO;;;26;1;;D;2;A;A;;;;;;;
NOVA UNIAO;RO;NOVA UNIAO;RO;20;2;1;B;3;A;B;19;0;5;5;5;5;
CAMPO NOVO DE RONDONIA;RO;;;23;1;;C;3;A;D;15;5;3;5;5;1;
PORTO VELHO;RO;;;17;3;;C;4;A;A;;;;;;;
ROLIM DE MOURA;RO;ROLIM DE MOURA;RO;21;2;1;C;5;A;A;18;5;0;5;5;5;
JARU;RO;;;29;1;;D;3;A;A;25;0;3;5;5;0;
PIMENTA BUENO;RO;;;25;1;;C;2;A;A;14;5;5;5;5;5;
PRIMAVERA DE RONDONIA;RO;;;18;1;;E;6;A;A;17;5;1;5;5;5;
GUAJARA-MIRIM;RO;;;56;1;;C;3;A;A;19;5;5;5;5;5;
PORTO VELHO;RO;;;26;1;;B;3;A;A;19;5;5;5;5;5;
PORTO VELHO;RO;;;19;1;;C;5;A;A;14;5;0;5;5;5;
PORTO VELHO;RO;;;18;1;;C;5;A;A;14;5;1;5;5;5;
NOVA BRASILANDIA D OESTE;RO;;;24;1;;E;2;A;A;18;3;5;5;4;4;
PORTO VELHO;RO;;;40;1;;B;2;D;E;;;;;;;
VALE DO PARAISO;RO;;;31;1;;E;5;A;B;17;0;3;5;3;5;
VILHENA;RO;;;33;1;;B;4;A;C;24;5;5;5;5;5;
GUAJARA-MIRIM;RO;;;59;1;;J;3;A;A;13;0;5;5;3;0;
SAO FELIPE D OESTE;RO;;;18;4;;C;4;C;B;;;;;;;
PORTO VELHO;RO;;;23;1;;F;3;A;A;22;5;0;5;4;4;
CACOAL;RO;;;28;1;;B;1;A;E;18;5;5;5;5;5;
CEREJEIRAS;RO;;;22;1;;C;4;D;A;20;5;5;1;5;5;
JI-PARANA;RO;;;37;1;;B;3;A;A;17;0;5;1;5;5;
JI-PARANA;RO;;;25;1;;D;6;A;A;18;3;0;4;4;4;
PORTO VELHO;RO;;;22;1;;B;2;A;A;19;5;0;4;5;5;
JARU;RO;;;27;1;;I;2;A;A;16;5;5;5;5;5;
ARIQUEMES;RO;;;22;1;;D;4;A;A;15;5;5;5;5;5;
JI-PARANA;RO;JI-PARANA;RO;60;2;1;A;1;E;A;13;0;5;5;5;5;
MIRANTE DA SERRA;RO;;;26;1;;F;3;A;A;18;5;5;3;3;4;
GUAJARA-MIRIM;RO;;;18;1;;D;4;A;A;;;;;;;
CACOAL;RO;CACOAL;RO;23;2;1;B;3;A;C;;;;;;;
JI-PARANA;RO;;;20;1;;G;4;A;A;22;4;2;5;4;3;
ROLIM DE MOURA;RO;;;40;3;;C;5;E;A;25;0;0;0;3;0;
VILHENA;RO;;;20;1;;D;4;A;A;18;4;0;5;5;5;
PORTO VELHO;RO;;;43;1;;D;3;A;A;25;0;5;0;0;0;
PORTO VELHO;RO;;;25;1;;E;4;A;A;17;4;0;5;5;4;
NOVA BRASILANDIA D OESTE;RO;;;19;1;;A;2;A;A;;;;;;;
ROLIM DE MOURA;RO;;;36;1;;D;5;E;E;25;5;5;5;3;2;
PORTO VELHO;RO;;;24;1;;C;2;A;A;18;3;5;4;5;5;
ARIQUEMES;RO;;;31;1;;E;3;A;A;16;0;0;5;5;5;
PORTO VELHO;RO;;;26;1;;K;1;A;A;21;0;5;5;5;5;
ALTO ALEGRE DOS PARECIS;RO;;;22;3;;D;6;A;E;13;5;0;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;D;4;A;A;;;;;;;
ARIQUEMES;RO;;;28;1;;B;4;A;B;18;0;5;5;5;5;
PRESIDENTE MEDICI;RO;;;28;4;;B;3;A;E;19;5;5;5;5;5;
ARIQUEMES;RO;;;18;1;;B;6;A;A;;;;;;;
PORTO VELHO;RO;;;24;1;;B;4;B;B;20;5;5;5;5;5;
PORTO VELHO;RO;;;29;1;;B;1;A;A;16;5;1;4;5;5;
PORTO VELHO;RO;;;21;1;;C;2;A;A;18;1;1;5;5;5;
MINISTRO ANDREAZZA;RO;MINISTRO ANDREAZZA;RO;17;2;1;B;2;A;A;;;;;;;
ROLIM DE MOURA;RO;;;20;1;;B;1;B;A;17;5;0;5;5;0;
ARIQUEMES;RO;;;23;1;;B;2;B;C;18;2;3;5;5;5;
GUAJARA-MIRIM;RO;;;22;1;;B;3;A;A;14;0;0;5;5;5;
CACOAL;RO;;;28;1;;E;3;A;C;17;4;5;3;5;4;
ARIQUEMES;RO;;;22;1;;B;2;A;A;19;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;G;4;A;A;17;2;2;5;5;3;
PORTO VELHO;RO;;;28;1;;H;3;A;A;19;5;3;3;2;3;
VILHENA;RO;;;16;3;;L;4;A;A;;;;;;;
PORTO VELHO;RO;;;16;3;;E;2;A;A;;;;;;;
ROLIM DE MOURA;RO;;;16;3;;E;5;A;A;14;1;1;5;5;4;
JI-PARANA;RO;;;24;1;;C;2;A;A;15;0;4;3;3;5;
CORUMBIARA;RO;CORUMBIARA;RO;17;2;1;C;4;A;A;;;;;;;
PORTO VELHO;RO;;;36;1;;D;3;A;A;14;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;19;3;;B;5;A;A;17;3;1;5;5;5;
ARIQUEMES;RO;;;46;1;;F;2;B;A;13;4;5;5;5;5;
PORTO VELHO;RO;;;16;3;;B;5;A;A;;;;;;;
ROLIM DE MOURA;RO;;;32;3;;B;4;E;D;23;2;5;5;5;5;
PORTO VELHO;RO;;;37;1;;B;2;A;A;;;;;;;
ARIQUEMES;RO;;;21;1;;B;5;A;A;15;5;0;5;5;5;
NOVA BRASILANDIA D OESTE;RO;;;31;1;;B;5;A;A;;;;;;;
ITAPUA DO OESTE;RO;;;24;1;;C;2;B;A;19;5;5;5;5;5;
CACOAL;RO;;;36;1;;F;4;A;A;18;5;5;5;5;5;
CACOAL;RO;;;22;1;;B;2;A;C;15;5;5;5;5;1;
PORTO VELHO;RO;;;29;4;;B;5;A;B;13;5;5;5;5;5;
PORTO VELHO;RO;;;32;1;;D;5;A;A;18;0;4;4;3;5;
URUPA;RO;;;26;1;;C;1;A;C;18;0;0;5;5;0;
PORTO VELHO;RO;;;27;1;;C;4;A;A;18;5;5;5;5;5;
CACOAL;RO;;;22;1;;B;4;A;A;17;0;5;5;5;5;
PORTO VELHO;RO;;;29;1;;D;3;A;B;17;5;5;5;5;5;
PORTO VELHO;RO;;;19;4;;B;3;A;B;16;5;5;2;5;5;
CACOAL;RO;;;18;3;;B;3;A;A;;;;;;;
PORTO VELHO;RO;;;31;1;;C;3;A;A;14;1;5;5;5;5;
PORTO VELHO;RO;;;40;1;;D;2;A;A;18;5;5;5;5;5;
JI-PARANA;RO;;;54;1;;B;2;A;A;18;5;4;5;5;0;
PORTO VELHO;RO;;;34;1;;A;3;D;D;17;5;5;5;5;5;
JI-PARANA;RO;;;21;1;;C;4;A;A;;;;;;;
PORTO VELHO;RO;;;40;1;;B;5;E;E;15;3;5;5;5;5;
ARIQUEMES;RO;;;17;3;;C;5;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;2;L;4;A;A;17;2;0;5;5;5;
ALTA FLORESTA D OESTE;RO;;;30;1;;G;1;A;B;13;3;3;3;3;1;
SANTA LUZIA D OESTE;RO;;;21;1;;B;3;A;B;13;5;5;5;5;5;
PORTO VELHO;RO;;;21;1;;B;4;A;A;19;5;5;5;5;5;
JI-PARANA;RO;;;40;1;;C;4;A;A;18;0;5;5;5;5;
PORTO VELHO;RO;;;25;1;;B;2;A;A;19;4;4;4;4;4;
OURO PRETO DO OESTE;RO;JI-PARANA;RO;21;2;2;D;3;A;A;;;;;;;
PORTO VELHO;RO;;;26;1;;C;2;A;A;20;4;2;4;4;4;
ALTA FLORESTA D OESTE;RO;;;14;3;;B;4;A;A;;;;;;;
BURITIS;RO;;;14;3;;K;4;A;A;13;5;0;5;5;5;
OURO PRETO DO OESTE;RO;;;21;1;;I;4;A;A;17;5;0;4;5;5;
PORTO VELHO;RO;;;38;4;;G;4;A;E;13;5;5;5;5;3;
ALVORADA D OESTE;RO;;;15;3;;G;5;A;A;;;;;;;
PORTO VELHO;RO;;;29;1;;N;4;A;A;20;3;5;5;5;5;
CANDEIAS DO JAMARI;RO;;;29;1;;B;6;A;A;18;5;0;5;5;5;
NOVO HORIZONTE DO OESTE;RO;;;15;3;;I;5;A;A;;;;;;;
MINISTRO ANDREAZZA;RO;;;20;1;;D;5;A;A;17;1;1;5;5;5;
ALVORADA D OESTE;RO;;;18;1;;E;5;A;A;16;5;5;5;5;5;
CEREJEIRAS;RO;;;19;4;;G;2;C;C;16;2;3;5;5;3;
ALTO PARAISO;RO;;;42;1;;B;4;A;A;13;5;5;5;5;5;
PORTO VELHO;RO;;;19;1;;E;5;A;A;18;5;0;5;5;5;
JI-PARANA;RO;JI-PARANA;RO;17;2;1;E;3;A;A;16;5;2;5;4;5;
PORTO VELHO;RO;;;25;4;;A;1;D;E;16;5;5;5;5;2;
ARIQUEMES;RO;;;33;1;;G;3;A;A;18;5;5;5;2;5;
BURITIS;RO;;;17;3;;B;4;A;A;;;;;;;
JI-PARANA;RO;;;20;3;;B;4;A;C;16;5;0;5;5;5;
PORTO VELHO;RO;;;28;1;;C;3;B;A;22;1;5;5;5;3;
